Submercado
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997507524238;67,3935413723128;78,7693436129432;83,9890609415592;86,7206801021589;82,1465911836755;80,7504683799095;95,0171031957837; ;63,8844964825763;62,8689882306655;63,5594282565079;64,5000340279183;64,2482031528285;62,7707666318372;62,5367030845684;63,3192504597064;64,5528014825301;65,5083428035886;67,3191107841664;68,8205042092432;70,1906706285929;72,0443374723133;73,8365704748989;75,5361377351877;77,1343998304708;78,5919973510748;80,6131265901616;82,2277866583204;83,4452685573217;82,8306688764792;83,4916721797592;83,0928257478864;83,803770420538;84,5408207053084;85,0006107549449;85,153014816596;85,777263963694;86,5980138086803;87,3981014608417;87,2016757903487;87,1314377250688;86,8983553395547;86,0398082172989;84,8909804617036;83,849824241506;82,7245018655605;81,7922779360391;81,2756743622545;80,281979266609;80,2111589616552;80,3862362515202;80,6500262226417;80,7236304234165;80,8455632164713;80,8531894800389;80,8425274723135;80,9520815251449;81,0513676241494;81,3631285543936;81,8607620353788;81,7969702706927;81,605366361706;94,2458908297197; ;SIN;73832,4912953286;78359,8832715532;91586,7669987569;98082,4366338128;101448,609553411;96097,6948672352;94464,4660106231;94958,8357474575; ;74279,8432209;73099,0904891;73901,8795803;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76167,9233777582;78273,3412664853;80019,0428743553;81612,1640918575;83767,4613880158;85851,3282692972;87827,4507495309;89685,7835908317;91380,5627825119;93730,5721161455;95607,9712242468;97023,562949334;96308,9550170473;97077,5174138649;97204,6301534608;98036,3158416375;98898,5407051051;99436,4177278311;99614,704846043;100344,971351257;101305,110622155;102241,078602768;102011,293606518;101929,126883978;101656,459696706;100652,103968795;99308,1687242352;98090,1910660514;96773,7531621451;95683,2079619581;95078,8686718484;93916,4125465675;93833,5647015408;94038,375683192;94346,9655806984;94433,0701155925;94575,7109747255;94584,6324203843;94572,1596646642;94700,319479804;94816,4675160062;95181,1753671104;95763,3228393593;95688,6972042658;95464,5528579714;94188,0963128467
SUDESTE;65,4128250031883;73,1503402674847;84,623119606141;94,0859733303636;98,5292955487317;91,7513315603376;88,5616630313437;107,850228346488; ;60,3995724984397;61,5563206268981;64,8678947254819;68,1354758285663;68,9077312270669;67,3191479425341;66,5960619383173;67,8068699660717;69,5221059170932;71,2724465966565;73,273605103883;75,0737847657688;76,6030454250407;78,5008877594942;80,5944612800825;82,8411505690847;84,9168781452311;85,7578518521222;85,1959405744684;85,0922281602935;87,96318358071;88,0170678020654;89,8291117542534;94,5079729707784;95,9602153299664;96,5315591395278;96,8515358780322;97,1759409759984;98,0889230548046;98,8754782013151;99,4098036623127;99,0786082325408;98,897678557801;98,1623656337549;97,1920852274988;95,7881081685996;94,1636003135293;92,4852671125365;91,1339427127832;90,3291692756976;89,2800455747483;89,0795919199452;89,0994210901818;89,2417002326689;89,0123386522842;88,7392134442104;88,2484798909238;87,9337457399602;87,656678037337;87,1963413812215;86,3458290840329;85,5899049626963;84,7981230097359;84,4610315956961;107,550320800412; ;SUDESTE;46288,5326354714;51763,8844156672;59882,4471105374;65360,2466431388;67936,5585860141;63263,1105010872;61063,8143254357;59042,8346898886; ;42740,9698729;43559,5276021;45902,9198303;48215,1809889;48761,6574515;47637,5172052;47125,8348233;47982,6473353;49196,4116895;50435,0174470897;51851,1111697808;53124,9848333148;54207,1461974111;55550,1295776741;57031,6195794862;58621,459958199;60090,3215101365;60685,4255875878;60287,7963992344;60214,4056617452;62245,9998279726;62284,1302945688;63566,3995684256;65163,8318006566;66165,1618879834;66559,1069778662;66779,7329178011;67003,4122389699;67632,9190281879;68175,253665764;68543,6743753905;68315,3130784502;68190,560948848;67683,5581405431;67014,5438002155;66046,4929359103;64926,3847238828;63769,1636029858;62837,4170727658;62282,5208111763;61559,1435315908;61420,9294969987;61434,6018325004;61532,7041810994;61374,5579530522;61186,236433079;60847,8726133916;60630,8614699862;60439,8215756409;60122,4166045273;59535,9831160477;59014,7687597514;58468,8302068056;58236,4035922518;58878,6496720477
SUL;142,738281127009;83,189495956066;83,5374316444963;92,1014000346416;101,652901860528;73,8828110640835;54,8775983673499;75,8462375520997; ;198,044138641075;176,042421697129;155,348174015204;136,309966650268;121,294167139843;108,820882981409;102,415029147922;97,9010204189754;93,3289917832693;83,6177542754681;82,9240717363381;79,670054253999;74,9066727452233;69,9779064791889;65,8133998168233;62,2659773383065;60,4228238496962;70,6717935266393;99,6613179409749;117,146610692675;108,779666698362;95,2480300049657;85,7066539005891;93,1707972466256;87,5845012035187;91,8420173870511;95,7892032585003;95,9457872161599;96,8935842581275;102,242717806085;108,482952960028;108,994325323978;104,169925328803;98,2807241622948;92,5057019078585;86,802574339586;81,4185061924172;76,6113483409917;72,7973169437707;69,5337364062911;66,4074427968419;63,6087524286856;61,0353130927143;58,5505817673835;56,5001055761038;54,6956889131052;52,7661499576322;50,9579156612362;49,6374336032744;52,111316560159;62,9056929337141;75,6844012363065;79,8238986085481;77,7951305820098;80,3446117800969; ;SUL;11924,3978017143;6949,6748515667;6978,74150086007;6864,770424561;7210,52190519514;5240,71244248293;3892,62006189639;5000,78699507458; ;16544,665333;14706,635457;12977,831946;11387,374528;10132,95024;9090,928429;8555,781524;8178,679913;7796,731302;6985,45167697138;6927,5012345296;6655,65966121951;6257,72537517168;5845,97479807478;5498,07069205749;5201,7179794524;5047,74039730504;5903,94232520153;8325,73568343496;9786,46215992359;9087,48520864542;7957,0483169698;7159,95896332178;6608,86272969401;6212,61127744336;6514,60869356438;6794,59352104143;6805,70045489222;6872,93032445525;7252,35918399023;7694,99634876895;7731,26940703375;7389,06135189764;6971,32400020385;6561,68567501628;6157,14703906497;5775,24017163989;5434,25514952028;5163,7153377351;4932,22053016776;4710,46386468729;4511,94500456525;4329,40382409632;4153,15494854132;4007,7089925214;3879,71672042176;3742,849177531;3614,58611011973;3520,92066004321;3696,4000307746;4462,07504712809;5368,50422376254;5662,13023868928;5518,2241029256;5297,37931216737
NORDESTE;35,8478072671194;36,710322696945;49,9715560277567;57,1578387314773;58,247552257137;53,4869777169209;55,0632340632293;73,8112782738617; ;39,3325879973622;37,7417708507286;36,4641097031936;35,2686934182581;34,1612042746321;33,8071697147803;34,1591149108805;33,6283974046491;34,630284349955;34,2885421236221;35,5679100513642;37,3915465800787;39,4530510951526;42,0125272737937;44,5850021392549;46,9281740537708;49,0636435814112;50,7251490813941;52,0712047606082;52,9321833350285;53,4955352428295;54,1817158881166;54,9315050185699;56,3900714029275;57,3593645107186;58,6140376946879;59,1914718007294;59,4909057972369;59,4240656511819;59,1650817717553;58,9616077372078;58,4909508099418;57,9662988628825;57,3028496392817;56,4220113277072;55,6686739876771;54,876068751174;54,1431087429083;53,6699253435771;53,4247952322481;51,3294248780093;51,2968470828528;51,8405107958969;52,6663218784052;53,8524686598781;55,0620297553694;56,3237089343997;57,3527552555199;58,3448431631351;59,2079998767664;59,8498229036409;60,3444093536203;60,6804719145984;60,7119356729744;74,1665390444769; ;NORDESTE;5152,10934071429;5276,07156159443;7181,99912932419;8154,32247466565;8285,12245917068;7607,97910269826;7832,18555172736;8565,24129509345; ;5652,948101;5424,313088;5240,685401;5068,878089;4909,707819;4858,825355;4909,407532;4833,131887;4977,124825;4928,00903659803;5111,88202502419;5373,97824540518;5670,26126737341;6038,11364476017;6407,83421607256;6744,59896761567;7051,51237010593;7290,30683645427;7483,76430475419;7607,50564609684;7688,47156416996;7787,0906424767;7894,85164313679;8020,91468139569;8158,7867770578;8337,25128882874;8419,38542314457;8461,97686661934;8452,46953500118;8415,6317096703;8386,68959574171;8319,74343015106;8245,11702163455;8150,74811083965;8025,45781115621;7918,30322914628;7805,56318786147;7701,30707424234;7634,00154367174;7599,13427608554;7301,08913411037;7296,45527377012;7373,78591282072;7491,24914829742;7659,96647560537;7832,01425117118;8011,47529455213;8157,84667766198;8298,96110198264;8421,73637402017;8513,02917807307;8583,37907512344;8631,1805597138;8635,65595964169;8606,46662398844
NORTE;45,9457517791625;63,0766763655893;77,0056528626526;69,1755377353818;67,4385312455484;74,8106593714526;81,1364471717075;82,7902512954919; ;41,0024549527333;41,2980999647941;42,9301992171086;45,3165609346525;47,8374287294025;50,0286050936404;53,2069488174058;55,4299521082347;57,4423434428898;60,6589673344434;63,1319581043332;65,2457722588843;67,9347628211309;71,6930137448082;74,2413211946244;75,7594806068573;76,797727588798;76,8182643265773;77,3993658663174;79,0072969783589;79,0161134770343;80,2411025284093;81,0119740941954;65,1724678325793;65,5046181515431;65,4590182374216;65,2910699929879;64,9201567836135;65,0812523972217;65,3627899294248;65,9386854441901;66,0481710458334;67,7678592161076;70,5619205066849;71,3090101142083;71,8173661225338;73,3025729063022;74,3732116120964;75,0434143265639;75,8553798991925;76,1575399302601;77,125220998722;78,2345073500871;79,2424435478605;80,0696076953506;81,1435498372957;82,2840639007966;82,9819039591281;83,9991140417683;84,5055592606182;84,8580670583988;85,3318882402187;85,8180718636095;86,3709872291171;79,2920456732374; ;NORTE;10467,4515174286;14370,2524427248;17543,5792580352;17703,0970914474;18016,4066030311;19985,8928209668;21675,8460715636;22349,9727674009; ;9341,259914;9408,614342;9780,442403;10324,108022;10898,41708;11397,615188;12121,711705;12628,160686;13086,627637;13819,4452170991;14382,8468371507;14864,4201344159;15477,0312519013;16333,2433675068;16913,8037816809;17259,6738442638;17496,2093132842;17500,8880332683;17633,275728722;17999,5977564811;18001,606348546;18280,685763032;18456,3072389807;17411,0209417146;17499,7558991529;17487,5737448458;17442,7058658441;17343,6152855615;17386,6524636128;17461,8660627304;17615,7182828669;17644,9676908827;18104,3875615983;18850,8294451195;19050,4166824072;19186,2255201137;19583,0029826673;19869,0273353967;20048,0740077855;20264,9930544189;20345,7160161791;20604,2349262067;20900,5841137746;21169,8573027602;21390,8366944135;21677,7435700535;21982,4353349096;22168,8654068963;22440,6161421373;22575,9145066841;22670,0880258615;22796,6707807219;22926,5561990571;23074,2692031523;21405,6007046432

REE
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997762691455;67,3353763808059;78,6794392764928;84,0096773874815;87,4005021958827;81,8079036697226;80,8241904642625;95,1451928973016; ;63,8845221539042;62,8690134939218;63,5594537972105;64,5000599465936;64,2482289703082;62,7707918556242;62,5367282142994;63,319275903896;64,5528274224095;66,0116371706077;67,0911864479116;68,2477821201683;69,8417596606528;72,2833853335654;74,4208095378881;75,9261028876198;76,9270869231378;77,8362575144435;79,8052721509188;81,9553049746516;83,8850963321556;83,629505391596;84,0508964779561;82,7772016107204;82,3999777216208;82,9093476587351;85,2132497650338;87,0855066809733;88,841360338394;89,7814210871915;89,2335203437493;87,4286744904728;86,3651511492717;85,5395542899008;84,6137292625629;83,7065610570886;83,0043671966498;82,172995899447;81,6224421415026;81,3921472169971;80,4604322162968;80,2966563431698;80,2907101802612;80,3086121095807;80,3281549402796;80,7367831890973;81,0975040293892;81,3849164124056;81,6226195342679;81,5864632371948;81,662224194794;81,9743328728407;81,8148682950671;81,5789185235133;93,9151276835058; ;SIN;73832,4912953286;78292,2221557368;91482,1965809921;98106,4942981634;102243,876849995;95701,4778864439;94550,6990086594;95086,8580139865; ;74279,8432209;73099,0904891;73901,8795802999;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76753,0834460193;78008,2975160906;79353,0950086387;81206,4453635116;84045,3735744975;86530,6005033483;88280,8359320514;89444,7005853046;90501,8118652567;92791,2255380191;95291,1127670715;97534,9207294934;97237,7399045714;97727,6999570878;96835,3933310969;96394,1048728734;96989,9819652576;99685,1596508836;101875,385115674;103929,438360283;105029,151211087;104388,19956057;102276,833692877;101032,69038943;100066,881023392;98983,8215706252;97922,5874592369;97101,138831509;96128,5743451253;95484,5191141792;95215,1128143441;94125,1630841082;93933,5728783051;93926,6168685239;93947,5591126843;93970,4209352719;94448,4472085754;94870,4298773863;95206,653990017;95484,726633857;95442,4298518887;95531,0574206577;95896,1720417442;95709,6253258538;95433,6038067615;93857,5469708275
PARANA;47,3642311590583;63,9853584808166;73,0041261365922;90,9549976937372;85,466775707376;78,4399605170548;77,5088912469779;91,0352727175338; ;37,370979993274;40,574372423938;44,8047329268034;48,5946432869164;51,6553678272071;53,6257853365221;54,9237186411271;56,6395835368721;59,7491867595938;62,6009090882895;65,209939631228;67,1291597720722;68,2841637249978;68,2842968447923;68,7754390745558;70,7276527032543;73,3376149872186;75,41585385745;76,4222486295569;75,2544440788331;71,0955179305666;75,0931611373284;80,2420161499851;89,7824118839916;94,4286222672441;98,3873689188623;100,232225374577;100,06707749591;96,2999547377075;91,498666681507;86,6255417263423;83,2735245372178;80,8110025599555;79,9002446321689;79,8589221133003;80,0176745684821;80,1530759234838;79,7857370737378;78,537821971963;77,1765152812145;76,7054053585329;76,7035899862214;77,227687831714;78,1124536249007;78,833029863788;78,9189572143705;78,1125407750564;76,5404920888628;74,8168584787452;72,8159497571212;70,5563869959411;66,8716771196583;63,4742337784876;63,1412717627089;90,2099574308771; ;PARANA;18109,3437866714;24464,3019782432;27912,5573391733;33408,7739410186;30879,0236348324;28340,2453722425;28003,8513786887;24297,3248473669; ;14288,5022681;15513,2943399;17130,7396317;18579,7822521;19750,0263705;20503,4001128;20999,6547727;21655,7023117;22844,6348125;23934,9685679673;24932,5110149951;25666,3098434008;26107,9165822129;26107,9674795264;26295,7518744018;27042,165505152;28040,0641960825;28834,6625934566;29219,4497728788;28772,9488254935;27182,8159011478;28711,2835527093;30679,908045289;32438,2568034419;34116,925959373;35547,2154538331;36213,759448589;36154,0917565953;34793,0357003315;33058,3372033077;31297,6841375921;30086,6051288118;29196,8994659057;28867,8439312261;28852,9141643519;28910,2711990016;28959,1915146059;28826,4725143931;28375,6025757177;27883,7644183757;27713,5530781597;27712,897186744;27902,2529875682;28221,9176012497;28482,2607641588;28513,3061928363;28221,9490884762;27653,9701500605;27031,2237957715;26308,2983408822;25491,9215520145;24160,6411519348;22933,1497394916;22812,8510401475;24077,048101631
