PREVS;Tipo;Nome;Semana;ENA_Percentual_MLT;ENA_MWmes
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;1;75,785372903742;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;2;63,5470462828721;73887,4828
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;3;67,4845151070988;78465,66034
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;4;81,0015722091291;94182,22598
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;5;84,8430286673751;99079,7002585714
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;6;88,9610009500549;104069,40813
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;M;72,1824419848724;83928,0383997449
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;1;62,6131860346783;43444,15176
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;2;65,3830046480318;46267,43065
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;3;73,297988186159;51868,36554
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;4;88,1593232114209;62384,79548
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;5;93,6886084030251;65084,20263
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;6;96,1980054264459;66329,11963
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;M;74,2427356689792;52536,9037767857
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;1;308,829333533585;25115,17815
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;2;142,75679013905;11925,94405
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;3;83,1894223201413;6949,6687
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;4;83,6084823786953;6984,6771
202102-prevs-ECMWF_ENS_EXT-04-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;5;100,635356747782;7500,8482
