PREVS;Tipo;Nome;Semana;ENA_Percentual_MLT;ENA_MWmes
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;1;75,785372903742;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;2;63,5470462828721;73887,4828
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;3;67,8011565300748;78833,82596
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;4;87,8870660379686;102188,13399
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;5;90,56858737775;105766,008488571
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;6;94,6512665108359;110726,06175
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;M;74,393730794528;86499,1502522449
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;1;62,6131860346783;43444,15176
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;2;65,3830046480318;46267,43065
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;3;72,5100798214838;51310,81246
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;4;90,8804440949083;64310,36119
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;5;95,9146191860623;66630,58206
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;6;99,3749124228304;68519,61665
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;M;74,8821296755056;52989,3626078571
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;1;308,829333533585;25115,17815
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;2;142,75679013905;11925,94405
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;3;83,473752182998;6973,4217
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;4;56,1698677572594;4692,4472
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;5;75,6860321096417;5641,2523
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;6;78,6809848507002;5581,0602
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;M;129,108394375668;10785,7530714286
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;1;47,0017363367198;6659,5591
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;2;36,366374310389;5226,6387
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;3;36,9732706520328;5313,8629
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;4;51,4281628459409;7391,3452
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;5;55,1367064880357;7865,9812
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;6;70,7609089403946;10065,0203
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;M;43,3756532238848;6234,02448214286
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;1;48,1602099416218;9996,72915714286
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;2;45,945830272785;10467,4694
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;3;66,8755921198648;15235,7289
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;4;113,219900649334;25793,9804
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;5;100,143156751737;25628,1929285714
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;6;99,4200462632155;26560,3646
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;M;72,3811244033022;16490,0100908163
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SIN;1;75,785395396974;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SIN;2;63,5470718185991;73887,4828
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SIN;3;67,8011837752722;78833,82596
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SIN;4;87,8871013544822;102188,13399
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SIN;5;90,5686042014943;105766,008488571
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SIN;6;94,651275961694;110726,06175
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SIN;M;74,3937606888836;86499,1502522449
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PARANA;1;36,6565372330196;13909,99524
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PARANA;2;47,4142381002633;18128,46355
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PARANA;3;62,9496246528443;24068,29724
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PARANA;4;80,1654809514446;30650,64541
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PARANA;5;86,4245075576126;31744,67494
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PARANA;6;91,5813361116576;33088,20555
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PARANA;M;60,0594356518141;22963,2560528571
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;1;89,6032277875096;3386,5648
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;2;54,7579972546369;2088,3025
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;3;46,2859176078542;1765,2033
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;4;35,1770716690563;1341,5459
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;5;50,2681698565079;1682,2884
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;6;57,3168933642382;1811,0997
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;M;53,0632518921595;2023,67009642857
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;1;328,93804214459;14391,98675
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;2;168,315908399813;7487,79475
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;3;87,1433512024719;3876,7074
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;4;59,7015673392363;2655,917
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;5;76,0693242304621;3108,0493
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;6;76,7864304786248;3025,903
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;M;141,550769278479;6297,10594285714
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUL;1;285,411922380154;10723,1914
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUL;2;113,642110476377;4438,1493
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUL;3;79,2936705834516;3096,7143
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUL;4;52,1468689610955;2036,5302
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUL;5;75,2210059590637;2533,203
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUL;6;81,0491300654246;2555,1572
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUL;M;114,935144898029;4488,64712857143
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;1;37,0264974809884;3829,96432
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;2;75,7320737451994;7853,2292
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;3;80,920791408524;8391,28642
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;4;106,880556194876;11083,24998
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;5;108,696224942;10815,09522
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;6;110,855074696392;10843,697
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;M;79,9283278868922;8288,37040142857
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;1;94,0851699908755;9246,935
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;2;93,9140781017913;9877,4806
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;3;104,783295076211;11020,6583
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;4;138,578717305512;14575,1161
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;5;132,707837870849;15481,6374
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;6;127,477891150959;15457,0883
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;M;110,532959512898;11625,3833857143
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;1;284,181857151072;10885,461
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;2;153,655828338556;6174,5953
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;3;85,7423566823438;3445,5208
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;4;88,9653688965369;3575,0362
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;5;88,8618976000678;3428,0465
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;6;91,5602550798896;3473,2741
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;M;136,556871532135;5487,48086071429
202102-prevs-ECMWF_ENS_EXT-03-2021-Diaria-IA+SMAP.rv3;REE;NORDESTE;1;47,0017363367198;6659,5591
