Submercado
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997507524238;67,7542669925231;78,5042193506289;81,9874719313258;88,6074311998828;98,8888981174913;101,466974514361;119,979848578929; ;63,8844964825763;62,8689882306655;63,5594282565079;64,5000340279183;64,2482031528285;62,7707666318372;62,5367030845684;63,3192504597064;64,5528014825301;65,5891462164051;67,5314311432415;69,3649244569138;70,9106026754554;73,0115960470308;75,2867473364979;76,8986141539252;78,3457422632282;79,2671298109824;79,873704829575;80,0210804378555;79,8367215334111;80,2750602297189;81,165477047402;80,2074439403911;81,0198240262246;82,2395973619193;83,7450021020454;85,2447085899272;86,9758004504679;88,4689391676375;89,2926524378959;89,3188246866057;88,9213365536262;88,1758944016441;89,0986211717201;93,149722688576;97,901188103897;101,233353029375;101,439868976127;100,250016376757;98,9646053691514;99,2837266280327;100,326788920852;101,486873590172;102,235624193562;101,951236701363;101,708579138057;101,395045214672;101,164660750051;101,888231143882;103,083056266757;104,102562029997;104,174176022544;103,15757174965;116,751129089305; ;SIN;73832,4912953286;78779,3065117801;91278,501461372;95744,9807191698;103655,790991702;115683,377972478;118699,293731865;119906,273197317; ;74279,8432209;73099,0904891;73901,8795803;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76261,8751996585;78520,2105986871;80652,0517085766;82449,2441741155;84892,1132087229;87537,4793051988;89411,6306421218;91094,2368298204;92165,5534459188;92870,8309351929;93042,18764426;92827,8296814914;93337,4952722388;94372,8015712685;93829,2187515175;94779,5668119757;96206,4964524118;97967,5667936614;99721,9711382146;101747,057450432;103493,778607932;104457,384587959;104488,001716853;104023,007457615;103150,965520997;104230,400642027;108969,508033259;114527,923386524;118425,995888886;118667,584811205;117275,657399688;115771,942723181;116145,260920805;117365,46836336;118722,572303598;119598,484571891;119265,799039167;118981,930504395;118615,148549529;118345,637475918;119192,093134265;120589,83756192;121782,487827007;121866,264153021;120677,008143617;116679,533659088
SUDESTE;65,4128250031883;73,1859548735283;83,6590758672357;87,7894294389951;97,9871795601698;113,210363464984;107,482384736493;137,401956885973; ;60,3995724984397;61,5563206268981;64,8678947254819;68,1354758285663;68,9077312270669;67,3191479425341;66,5960619383173;67,8068699660717;69,5221059170932;71,236371355924;73,3636933970327;75,0529878372352;76,4757699337219;78,843711248247;81,2138396776826;82,8894709187738;84,2890244585522;84,5442553726578;84,4238347217931;84,212152162328;84,0412890598902;84,3213206537182;84,9938603334012;87,3063475699834;87,5823750032817;88,1828184552682;89,8733055767905;92,431108343047;95,4555757165818;97,9909210866847;99,4007805434658;99,220173157591;98,1184191450267;97,0841344149505;98,6403501350578;105,480260507157;113,713406976678;118,49561133882;118,071480634995;114,838196241788;111,627062487913;110,246909529216;110,180413509868;109,977459070683;109,544725520043;107,8482790633;105,880362345416;104,608414845508;104,336927918087;105,720568608623;108,271150009424;110,429988316502;111,131496630754;110,468907386131;136,707169115591; ;SUDESTE;46288,5326354714;51789,0866272223;59200,2541297548;60986,1231986786;67562,7662594554;78059,2457019938;74109,7689468788;75220,9907282026; ;42740,9698729;43559,5276021;45902,9198303;48215,1809889;48761,6574515;47637,5172052;47125,8348233;47982,6473353;49196,4116895;50409,4892734036;51914,860975684;53110,2681580282;54117,0813556417;55792,724149099;57469,9146259029;58655,653223563;59646,0290359203;59826,6398640963;59741,4257607877;59591,6313579059;59470,7223115071;59668,8830172898;60144,7969517535;60198,2665519569;60388,5891741698;60802,5986474567;61968,1999717187;63731,8207965049;65817,2097538634;67565,3460651251;68537,4528791465;68412,9229697098;67653,2567647999;66940,1110473956;68013,1314100476;72729,291909616;78406,0973141279;81703,4567949766;81411,016051865;79181,6464681183;76967,5498871701;76015,9258872829;75970,0764707312;75830,1381298426;75531,7656706523;74362,0553479028;73005,1646013249;72128,148934415;71940,957019083;72894,9858316418;74653,6274802895;76142,1598432756;76625,8541640801;76168,9947824609;74840,6276997678
SUL;142,738281127009;81,8242215431551;57,8486828272961;59,762702479957;59,1406873168736;46,858987424539;55,3250176607254;60,4399222988088; ;198,044138641075;176,042421697129;155,348174015204;136,309966650268;121,294167139843;108,820882981409;102,415029147922;97,9010204189754;93,3289917832693;83,1071228954604;80,9953265351004;76,9549391270138;72,4511420243413;68,0305763699286;64,2509228404705;60,9289177750693;58,1470261460981;57,6243879442537;57,1451457339647;54,7517473740025;52,0927398892131;49,850791909292;48,5319242778854;57,813315399714;61,576402976659;67,8379573138893;69,6366010238211;66,8495515989814;63,5716771785376;60,578722597716;58,4796316007302;59,5575108284071;60,5966688910127;57,5814863612198;53,6191137604917;50,3624333209867;47,7538240484009;45,6173187351163;44,1100877107106;44,7101821561836;46,0942923142499;49,3641382252512;52,4740129303645;55,3461104212171;56,0239551467922;54,8948369429371;55,9867341006199;57,0894660520337;55,4606434919874;54,006817394661;54,4217545258046;57,8488403431076;60,9102616086258;57,6720646594617;56,1797557443852; ;SUL;11924,3978017143;6835,61942733495;4832,69590253844;4454,40821010255;4195,0127697456;3323,83777635274;3924,35675171679;3984,99895538766; ;16544,665333;14706,635457;12977,831946;11387,374528;10132,95024;9090,928429;8555,781524;8178,679913;7796,731302;6942,79338196339;6766,37329564654;6428,83814847609;6052,58961972515;5683,29427053351;5367,54090793131;5090,01963202421;4857,61959075151;4813,95824233146;4773,92220775308;4573,97700793128;4351,84274404624;4164,5497533205;4054,37116520437;4100,85860287143;4367,7848283712;4811,93422187416;4939,51700242182;4741,82386665437;4509,31515437464;4297,0165955408;4148,12225669024;4224,57921601033;4298,28957583516;4084,41432700987;3803,35226275818;3572,34689825329;3387,31101676037;3235,76277681794;3128,85070526116;3171,41706652654;3269,59583399186;3501,53506185804;3722,12708897398;3925,85291964493;3973,93432364446;3893,84284181325;3971,294131738;4049,51396359423;3933,97706760867;3830,85315546006;3860,2857955385;4103,37848550963;4320,53357594016;4090,83929660399;3704,11243827362
NORDESTE;35,8478072671194;36,6594644602105;50,9093545905321;64,030936329419;75,7681537164782;78,1193712121187;80,4019941914086;92,6990614926691; ;39,3325879973622;37,7417708507286;36,4641097031936;35,2686934182581;34,1612042746321;33,8071697147803;34,1591149108805;33,6283974046491;34,630284349955;33,6882109833927;35,293000756363;37,3453749485974;39,6723454040108;42,3586373745053;45,0633297991025;47,6133841467571;49,8517653309817;51,5498409151701;53,0568612497696;54,1441390569938;55,0861616349504;56,5302422978767;58,3622871367178;61,1771417609181;63,7231185989677;67,5101914215304;69,7088715797878;71,3419042849223;72,6172453449599;73,745927042987;74,9786480970138;76,0208723482578;77,0459318556898;77,828146371901;78,1403049545378;78,2597564809859;78,2462532863435;78,1749895283887;78,2117289124143;78,5445268736785;77,4251096153252;77,9732337876942;78,8199486554802;79,6114263862146;80,3951276038693;81,0679888693377;81,4082249257768;81,0687070724545;80,4425358267266;79,3603343906051;78,0275679299728;76,5976618115479;74,949169899827;73,2112750350011;87,7762291674472; ;NORDESTE;5152,10934071429;5268,76212716849;7316,78117328523;9134,86084800693;10777,2499911251;11111,6867893193;11436,3667145469;10757,0258649021; ;5652,948101;5424,313088;5240,685401;5068,878089;4909,707819;4858,825355;4909,407532;4833,131887;4977,124825;4841,72839878803;5072,37158199847;5367,34237805467;5701,77862765753;6087,85719168076;6476,58030103834;6843,07855645414;7164,78260159667;7408,8329841862;7625,42457330853;7781,69003481387;7917,07916159892;8124,62495140883;8387,92962877632;8701,82679872434;9063,96613443983;9602,63876326063;9915,37867513357;10147,660984305;10329,0652914418;10489,6087945284;10664,9508388691;10813,196648639;10959,0009480114;11070,2630149141;11114,6644014721;11131,6551673705;11129,7344751377;11119,5979296748;11124,8237337461;11172,1608621985;11012,9351315202;11090,9002255873;11211,3368121179;11323,9164771636;11435,3900122403;11531,0976903558;11579,4928122688;11531,1998474515;11442,13335023;11288,2011921168;11098,628705241;10895,2390890736;10660,7578648452;10413,5599789549;10185,768359181
NORTE;45,9457517791625;65,3397851233071;87,4751920190012;82,7209870655609;79,058671216756;86,7989760498994;109,408467206274;110,917800712836; ;41,0024549527333;41,2980999647941;42,9301992171086;45,3165609346525;47,8374287294025;50,0286050936404;53,2069488174058;55,4299521082347;57,4423434428898;61,7493754822825;64,8164221369041;69,1136297073069;72,7664449308497;76,060433821481;79,9898436458102;82,6210023934159;85,2674828054446;88,2975538942975;90,9923600527069;92,5937458016409;92,5643202840927;93,8427399663575;95,6260020536736;77,9638111080848;78,4540166165193;78,5666791870841;79,1474187589359;78,9834466080726;78,9490160021713;79,1374469766569;79,0066285385531;78,7462693878387;79,0275961320618;78,816918972484;79,7267924423588;80,6137803538569;80,8704367266001;83,7242238028081;86,1038186770727;88,9019854762905;91,7895773774578;95,5890400003779;99,0515809836625;103,471283333311;107,269592732574;110,344267407438;113,889710524293;115,687582257986;116,145313334986;116,704853787577;115,95338415488;114,69723071729;113,265123097811;112,308725628478;103,530632484255; ;NORTE;10467,4515174286;14885,8383300543;19928,7702557936;21169,5884623817;21120,761971376;23188,6077048123;29228,801318723;29943,257648825; ;9341,259914;9408,614342;9780,442403;10324,108022;10898,41708;11397,615188;12121,711705;12628,160686;13086,627637;14067,8641455035;14766,6047453581;15745,6030240177;16577,7945710912;17328,2375974097;18223,4434703263;18822,8792300805;19425,8056015518;20116,1223553048;20730,0583933437;21094,8892436089;21088,1854643392;21379,4375502198;21785,7038255344;20828,2667979649;20959,2266749949;20989,3248198202;21144,4711443873;21100,6654907504;21091,4672507525;21141,8071527378;21106,8586132527;21037,3028824938;21112,4601689682;21056,1771316775;21299,2525677496;21536,214058019;21604,780580498;22367,1783874169;23002,8943203328;23750,4330028443;24521,861870499;25536,8997460765;26461,9279915372;27642,664776947;28657,3945653535;29478,8031590951;30425,9789590632;30906,2858040679;31028,5700389968;31178,0529550468;30977,2955808508;30641,7104091479;30259,1185481556;30003,6140855971;27949,0251618658

REE
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997762691455;67,726328567683;78,606677845092;82,0976628614294;88,9281820524556;98,4734548959675;101,6886036;119,587584859762; ;63,8845221539042;62,8690134939218;63,5594537972105;64,5000599465936;64,2482289703082;62,7707918556242;62,5367282142994;63,319275903896;64,5528274224095;66,0924447586475;67,309656410867;68,8246913134664;70,6522558223897;73,3329876733105;75,8428660530362;77,272961992547;78,4204298412707;79,0861349940807;79,5927731123873;79,9597352125919;80,0720839827805;80,6789625915002;81,4027316535529;80,038421191594;80,7684794868114;82,1968964525483;83,8838647524275;85,7016507335196;88,1117267501028;89,8818866995652;90,0138435317282;89,1440498718244;88,5006973814434;87,8970530529061;88,948014829637;92,8086343587128;96,8089661610088;99,3748626636011;99,853964023446;99,7527289147151;99,7211793579685;100,994087075488;102,097109147914;102,5042045367;102,360110261033;101,588436981061;101,205007307173;100,966198925597;101,099162522196;101,976961038128;102,856333819097;103,457373232624;103,468211466002;102,663954777753;116,718578885704; ;SIN;73832,4912953286;78746,7902759794;91397,5953734577;95873,6438929303;104031,005152434;115197,367777266;118958,550606774;119514,263995131; ;74279,8432209;73099,0904891;73901,8795802999;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76847,0400847837;78262,3170195584;80023,8791514338;82148,8258618727;85265,7677265071;88184,0547585431;89846,8566172123;91181,0410022639;91955,0700270556;92544,1485507532;92970,8229055451;93101,4531232303;93807,0833195588;94648,6244416461;93631,4812155263;94485,5265419734;96156,5339694586;98130,0029401073;100256,506579341;103075,889869456;105146,679067806;105301,046351268;104283,534167541;103530,920038961;102824,757776302;104054,206163604;108570,481216702;113250,196113951;116251,863145942;116812,331097544;116693,903059604;116656,995388439;118146,083169878;119436,433340672;119912,66642574;119744,100376278;118841,372522049;118392,824340144;118113,458728468;118269,003756868;119295,880274819;120324,598417892;121027,713368433;121040,39227726;120099,547319586;116647,017049813
PARANA;47,3642311590583;63,3617055174903;66,9790083100367;73,7000837877033;72,2289736167952;97,9752561938467;87,8634799197825;112,884942227233; ;37,370979993274;40,574372423938;44,8047329268034;48,5946432869164;51,6553678272071;53,6257853365221;54,9237186411271;56,6395835368721;59,7491867595938;62,5661704759987;64,8587622927696;66,1611234680176;66,6972032677494;66,859720450641;67,2937371684018;67,6677589957417;67,8332062971921;67,6557226409674;66,3220453416614;65,6100537662611;66,4703609176572;67,8140875255773;69,2788946240936;75,360544701612;76,7814067422633;77,0496755061217;75,7461525073891;74,4697635483175;73,7465993393311;73,4201806713193;73,1437158550156;72,7841806321081;71,7781102820093;70,4478340989124;70,2820787591982;74,4125620153948;84,093564885365;95,5357704873365;105,658835748573;110,523037134907;110,108281675143;105,494621027223;100,771524880961;95,508644693881;90,9256020152805;86,591922469438;83,1823115024721;80,2343252449698;77,8300825597265;78,1348706463111;81,0757700523921;84,215622376159;85,7711787631839;86,17233616683;115,02913556173; ;PARANA;18109,3437866714;24225,8531395293;25608,9006048355;27070,8537312959;26096,2247022058;35398,3197166224;31744,9494335778;30129,0041738189; ;14288,5022681;15513,2943399;17130,7396317;18579,7822521;19750,0263705;20503,4001128;20999,6547727;21655,7023117;22844,6348125;23921,6865309269;24798,2411029411;25296,1887245921;25501,1546483043;25563,2918236411;25729,2347252518;25872,2390491745;25935,4965324529;25867,6370429514;25357,7159459002;25085,491528938;25414,4232477797;25928,1866194769;26488,2441709044;27227,6568492813;27741,0122692321;27837,9373893283;27366,9763971385;26905,8188946096;26644,5407018109;26526,6061046418;26426,7197625377;26296,8202015232;25933,328425194;25452,7015458163;25392,8143790165;26885,1520627038;30382,8845319175;34516,9370253403;38174,3860032791;39931,8149963589;39781,9644428695;38115,0554596876;36408,6075877173;34507,1365150217;32851,2897602957;31285,537548231;30053,6499900177;28988,5467780719;28119,8973398892;28230,0168389737;29292,5595816526;30426,9837284982;30989,0040228488;31133,9416181418;30701,2896234984
