PREVS;Tipo;Nome;Semana;ENA_Percentual_MLT;ENA_MWmes
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;1;75,785372903742;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;2;63,5470462828721;73887,4828
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;3;67,5556248339265;78548,34111
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;4;72,8891896027093;84749,78867
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;5;76,1900581678941;88974,7601485714
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;6;82,0037688849317;95930,6168
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;M;69,5513545005647;80868,8178283163
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;1;62,6131860346783;43444,15176
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;2;65,3830046480318;46267,43065
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;3;72,7882226561626;51507,63661
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;4;73,7159690812874;52164,14427
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;5;78,4029803522871;54465,48462
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;6;84,2947636275297;58121,7608
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;M;69,4326069096299;49133,0788839286
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;1;308,829333533585;25115,17815
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;2;142,75679013905;11925,94405
202102-prevs-ECMWF_ENS_EXT-41-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;3;84,0832820072569;7024,342
