Submercado
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997507524238;68,0935689319367;82,7861878205248;85,3403546182455;83,5465429555638;91,3612619498101;92,0094840133835;101,609513851433; ;63,8844964825763;62,8689882306655;63,5594282565079;64,5000340279183;64,2482031528285;62,7707666318372;62,5367030845684;63,3192504597064;64,5528014825301;66,0261230549789;68,1756787856995;69,8314329662458;71,3148703777922;73,4348743670808;76,2837047766401;79,231490135391;82,2592451662265;84,194726115069;85,3194506300173;86,0607043815004;86,1540754122127;86,0854616458581;85,8758434055412;84,3217478421652;85,1689229928526;85,9518986699197;85,6704126680241;84,3158882419866;82,8755815177503;81,7670626554549;81,6754437215337;82,6004214765127;84,3658672576016;85,0885696632893;86,4460933447621;87,6767692998594;89,5545753051325;91,7088486010894;92,9101668970049;93,1059259652696;92,4104761276809;92,1621967116668;92,2092536643809;92,1035920284819;91,7963918259891;91,6716682096481;92,0059670119725;92,3732648217232;91,7740476739361;90,1900077225433;88,8665340048712;87,6227136965455;86,4714960394445;85,6408747149363;97,2314132623213; ;SIN;73832,4912953286;79173,8199892568;96257,2359608675;99660,4775707091;97735,402972529;106877,309782796;107635,620568112;101547,203731479; ;74279,8432209;73099,0904891;73901,8795803;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76769,957329871;79269,2908374313;81194,470931429;82919,2947059693;85384,2677842967;88696,6626192894;92124,1144480222;95644,5486908293;97894,9729620179;99202,7137322665;100064,585007437;100173,14946211;100093,370797673;99849,6432755936;98642,2623026458;99633,3147365543;100549,264584492;100219,9733074;98635,4075560046;96950,4909440491;95653,7103248114;95546,5315821618;96628,5999769196;98693,8745979491;99539,3148561616;101127,389231951;102567,073103299;104763,790287961;107283,927701729;108689,268049708;108918,273233472;108104,713896133;107814,268739271;107869,317459104;107745,711117082;107386,338550346;107240,432897377;107631,50626801;108061,182926995;107360,199650666;105507,139338448;103958,897693201;102503,837139417;101157,10611207;100185,418870486;97171,7879300664
SUDESTE;65,4128250031883;73,6808632458941;88,8617103681637;84,7247838887404;81,9825417575792;98,2898537799069;92,2655272026853;104,073925304703; ;60,3995724984397;61,5563206268981;64,8678947254819;68,1354758285663;68,9077312270669;67,3191479425341;66,5960619383173;67,8068699660717;69,5221059170932;71,3643448143323;73,8764179957167;75,8240706539912;77,4269933952741;79,9453218314854;83,462738636957;87,0742758264086;90,0092147007865;91,2931436793748;91,0810938220092;90,1629716188797;88,9487042596855;87,2133226899525;85,624646398224;86,3831028422476;85,3698771000129;84,2498225818711;82,8463995172889;81,2970362686335;79,912286431692;78,8473418187032;78,8884454452443;79,841502766711;82,7518743993744;85,1623241416968;88,476087327913;91,5177930320618;95,2873604169813;99,1838486244766;101,50867849879;101,503637907549;100,14327187752;98,8845855447059;98,0406909237867;97,0965629141572;95,2555990338877;92,6982153576896;89,7893447013302;87,0536777292541;85,7003130462758;84,753503264803;84,0866680013329;83,1680227772064;82,0610825147206;81,5128612728413;101,025079180435; ;SUDESTE;46288,5326354714;52139,3020833612;62881,8305923964;58857,1555965142;56527,4695218891;67771,4620057016;63617,6515762718;56975,4896350525; ;42740,9698729;43559,5276021;45902,9198303;48215,1809889;48761,6574515;47637,5172052;47125,8348233;47982,6473353;49196,4116895;50500,0480224826;52277,6838520548;53655,914858447;54790,2022343308;56572,2645134133;59061,3186489699;61616,9758469276;63693,8470700117;64602,402669378;64452,3483529265;63802,6511481223;62943,3906853384;61715,3705467545;60591,1644851252;59561,6836028377;58863,0581877788;58090,773671103;57123,1047893053;56054,8092480951;55100,0156722309;54365,7297759576;54394,0709806425;55051,2098975004;57057,92913596;58719,9491395124;61004,80934872;63102,0842416387;65701,2242645454;68387,8769794965;69990,8615545832;69987,386035752;69049,4052455435;68181,5332353517;67599,6626755836;66948,6805744564;65679,32459449;63915,9927348907;61910,3084288748;60024,0491342637;59090,895816143;58438,0646167459;57978,277578874;57344,8660159367;56581,6238596341;56203,6219231582;55306,3924020663
SUL;142,738281127009;83,7266250952964;58,0615815188513;89,2417709562187;107,162935832279;76,9312621080819;94,0450312651186;87,8762414185855; ;198,044138641075;176,042421697129;155,348174015204;136,309966650268;121,294167139843;108,820882981409;102,415029147922;97,9010204189754;93,3289917832693;83,5942799408959;83,3538828113113;80,818675396564;76,2428373573191;70,8465800467407;66,2556592517202;62,3870642284664;59,1007593341021;56,4992823455882;54,9636906170016;53,9399564864309;53,2845504566504;54,0458075800487;55,7998132113338;73,240353627722;93,3988501072475;116,060315332541;124,590062168087;119,756960354026;111,577118358662;104,981530859579;104,683524852788;111,015326910614;113,368258202652;106,58282853255;97,8006768925552;90,6966417144762;84,7888709594022;79,4270840084683;74,5905344129802;70,7989578837852;69,3550955369548;68,8617773326811;67,911668286682;65,740840679007;68,9864223476957;82,989652083789;107,618282436398;132,954580940367;132,113772081891;111,691182970684;93,7566524752496;81,3593232513803;72,8895877858622;67,183852088506;68,0075996810971; ;SUL;11924,3978017143;6994,54677713919;4850,48152157157;6651,62820180012;7601,3638774803;5456,94751917385;6670,87457023408;5793,96393868889; ;16544,665333;14706,635457;12977,831946;11387,374528;10132,95024;9090,928429;8555,781524;8178,679913;7796,731302;6983,49062418751;6963,40777758936;6751,61580780654;6369,34895811944;5918,54404227148;5535,01717475038;5211,8336137128;4937,29474054778;4719,96659116757;4591,68280851227;4506,15975947642;4451,40694783376;4515,00259083238;4661,53273487468;5195,14115692932;6625,03915079916;8232,47965097284;8837,51822122302;8494,69292196947;7914,47407126191;7446,63078032444;7425,49238879295;7874,62464770229;8041,52458181281;7560,21525982647;6937,27291764119;6433,36402444406;6014,30948039593;5633,9830799382;5290,91321999777;5021,96619420116;4919,54903847459;4884,55661176524;4817,16274535206;4663,17992999654;4893,39802794408;5886,6859017533;7633,66287341021;9430,83670726773;9371,19580591462;7922,56499014904;6650,41906386598;5771,04216169674;5170,26036415279;4765,53672638111;4483,9603258877
NORDESTE;35,8478072671194;37,6706794991576;53,4939021360541;65,5264562194872;73,4888897689313;71,9238874861995;79,0033647827888;103,285823457949; ;39,3325879973622;37,7417708507286;36,4641097031936;35,2686934182581;34,1612042746321;33,8071697147803;34,1591149108805;33,6283974046491;34,630284349955;35,0694373327989;36,6732493721236;38,7786925923641;41,0832397806134;43,8314556615988;46,3938112802757;49,00210547389;51,7502149130761;54,2674214042344;56,5939678823631;58,211625640974;58,2381683575648;59,3620651619207;60,6776839100613;62,9201011304584;64,8808066647585;68,5883625455814;70,5045588478057;71,8663542227413;73,0424074244961;73,5772972338022;74,0954084679775;73,9517523015384;73,8467263636967;73,2960844737928;72,6125521172156;72,038856208732;71,8254698285098;71,7885395401747;71,9771860313707;72,5180468352935;71,3348172957967;71,9842966635186;73,6231821447532;75,3371179775965;77,2369380280325;79,2874089716825;81,19020750162;82,582031327015;83,7666675288216;84,4760278038185;84,7330139043666;84,7765102329943;84,5476629830992;83,820906222542;102,011426735677; ;NORDESTE;5152,10934071429;5414,09571504484;7688,2368512178;9348,21656126585;10453,0478540321;10230,442181195;11237,4258925487;11985,5396217008; ;5652,948101;5424,313088;5240,685401;5068,878089;4909,707819;4858,825355;4909,407532;4833,131887;4977,124825;5040,24065710803;5270,74331873481;5573,34128799175;5904,55482655557;6299,53320292369;6667,79941845107;7042,66800603626;7437,63108440347;7799,40838863203;8133,78370348057;8366,27629601529;8370,09106150587;8531,6194691034;8720,70248861996;8949,74505895013;9228,63549860907;9755,99765043361;10028,557104085;10222,2586590597;10389,5402772129;10465,6229176078;10539,3189761763;10518,8853461809;10503,9464736843;10425,6232598801;10328,3977274827;10246,7953137859;10216,4432694038;10211,1903111343;10238,0233576828;10314,955311391;10146,6529321123;10239,0347728551;10472,1495799571;10715,939536994;10986,1696352265;11277,8282922652;11548,4820489427;11746,4548458782;11914,9573085775;12015,8565999344;12052,4102615191;12058,5971723032;12026,0459763069;11922,6722116435;11837,6555084975
NORTE;45,9457517791625;64,1987058829416;91,4603948257774;96,9205481348263;86,6676431268574;87,6593458133942;97,7330127868828;99,2454830314383; ;41,0024549527333;41,2980999647941;42,9301992171086;45,3165609346525;47,8374287294025;50,0286050936404;53,2069488174058;55,4299521082347;57,4423434428898;62,532065068444;64,7762642168803;66,7784552056011;69,594644179634;72,8372522145056;76,5182025843555;80,1179854202066;85,9257608314546;91,1817049178264;96,6759229441253;102,665683098164;107,137433473109;111,189358044707;113,580985966429;93,3386170594024;93,2670828304928;91,5955003631534;90,7000568893283;89,3257640595597;88,138482644692;87,499395432053;86,7953883371396;86,7812797518917;86,4316461127584;85,4698481914823;85,5573712224828;85,2875643626862;85,4634326795347;86,2834273996248;86,7273399961708;88,3163012244207;89,7953823999475;91,7419726313756;93,5057496487214;95,1436447922096;96,6766060613309;97,9211350896636;99,3402729406975;100,541042952486;101,002607957902;101,55473503917;102,105496782031;102,298423676492;102,484998862454;102,164628514701;94,6209627134587; ;NORTE;10467,4515174286;14625,8754137116;20836,6869956818;24803,4772111289;23153,5217191275;23418,4580767256;26109,668529057;26792,2105360366; ;9341,259914;9408,614342;9780,442403;10324,108022;10898,41708;11397,615188;12121,711705;12628,160686;13086,627637;14246,178026093;14757,4558890523;15213,5989771838;15855,1886869635;16593,9260256882;17432,527377118;18252,6369813455;19575,7757958664;20773,1953128404;22024,8988673472;23389,497803823;24408,260767432;25331,3781909826;25876,2435669738;24935,6924839287;24916,5818993672;24470,0136119822;24230,7931927871;23863,6467268804;23546,4609233434;23375,7268509215;23187,64923655;23183,8800855361;23090,4744064921;22833,5271969426;22856,9092381067;22784,8295234302;22831,813273616;23050,8773311603;23169,469917444;23593,9656921276;23989,1066800022;24509,1441192993;24980,3424582116;25417,9110756355;25827,4462926856;26159,9259684674;26539,0529167825;26859,8422395858;26983,1507200304;27130,6531316184;27277,7907889415;27329,3317894803;27379,1759119759;27293,5880093028;25543,7796936149

REE
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997762691455;68,0426053440415;82,5693432269416;86,2796794849412;82,718824224369;91,7268405336738;92,2729003784802;101,003236249933; ;63,8845221539042;62,8690134939218;63,5594537972105;64,5000599465936;64,2482289703082;62,7707918556242;62,5367282142994;63,319275903896;64,5528274224095;66,5294161961746;67,9510130157349;69,2480562929865;70,9824702712407;73,7151919144496;76,975224979073;79,8460843083235;82,1992267381015;83,3139764011202;84,1598863316077;85,3274250458391;86,1636518174691;86,7998251550241;87,1967327653397;85,9366648712275;86,601113774874;86,9078978811281;86,1356614628456;84,3885147554648;82,6756271676243;81,3539125397687;81,0092547010567;81,6059353525233;83,1525756837244;83,8296118772111;85,3981351296285;86,7901658525602;88,7737958539231;91,1763598939476;93,0538621905648;94,0406574411684;94,0968032708083;94,1563908519922;93,9613733914711;93,2480132771103;92,2066634733686;91,5278760107407;91,602352530895;91,90707704693;91,3247528348272;89,7540658333543;88,4263763713972;87,0856339899105;85,7746961459317;84,9660823262796;96,8535713593564; ;SIN;73832,4912953286;79114,5317659404;96005,0676277161;100757,402559649;96767,1016147912;107304,964522342;107943,762631305;100941,309716162; ;74279,8432209;73099,0904891;73901,8795802999;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;77355,1157309211;79008,0354886346;80516,1342899822;82532,7729692932;85710,1644309512;89500,6716895294;92838,6786698783;95574,7256006085;96870,8678805821;97854,4246936742;99211,9458854038;100184,243891236;100923,935669177;101385,428282308;100531,433564314;101308,726945596;101667,612713884;100764,226082615;98720,358504052;96716,5683290648;95170,3846774145;94767,1930168257;95465,2089493954;97274,5178158381;98066,536207617;99901,4444086831;101529,886056396;103850,399285494;106660,994827404;108857,356504717;110011,740856568;110077,422027124;110147,129467691;109918,99186303;109084,480597649;107866,276600916;107072,209519005;107159,334512152;107515,810906542;106834,589591639;104997,150168367;103443,976966466;101875,534045702;100341,957417305;99396,0153492562;96794,1890446871
PARANA;47,3642311590583;63,9701308190982;74,5801805163136;72,6511537591557;63,0627910470085;100,237638300403;79,5431540253587;85,5560816891212; ;37,370979993274;40,574372423938;44,8047329268034;48,5946432869164;51,6553678272071;53,6257853365221;54,9237186411271;56,6395835368721;59,7491867595938;62,5868220217196;65,2479987481677;67,2237446871172;68,2666076672012;68,0768782820635;68,0307822190857;69,79630453407;73,3273971117884;76,2375323439691;77,8049131165749;78,4857329296076;78,3785674917935;77,6972285925389;76,288593765941;78,1053314392403;74,6371241055939;70,8288069210912;67,0973868205343;63,397768322985;60,0721573573553;58,6492566536842;59,1306686747094;60,6426469997609;61,4473070647927;66,5337775449138;74,9641325751844;83,5148256404402;92,2659376326886;101,11442970785;107,448051351482;109,079759833561;106,67606896703;101,563945026107;95,3808717871291;89,1535033321454;83,4167661741249;78,3106615845799;73,9182989668638;70,2756131755344;66,3461995976692;64,2840999120654;63,5332474872853;63,4950668102677;63,5719805849155;62,2013273645397;84,1025387206197; ;PARANA;18109,3437866714;24458,4798007397;28515,1494195349;26685,5701614838;22784,4960699859;36215,7151309358;28738,8276065056;22834,9281263597; ;14288,5022681;15513,2943399;17130,7396317;18579,7822521;19750,0263705;20503,4001128;20999,6547727;21655,7023117;22844,6348125;23929,5824881088;24947,0626210491;25702,4736467956;26101,2041606577;26028,6626123667;26011,0381427775;26686,0718081129;28036,1574712312;29148,8249440396;29748,1007384765;30008,4068756031;29967,4330076033;29706,9284019147;29168,3478798521;28219,3443657729;26966,2860242152;25590,346480739;24242,1897435398;22905,5228799526;21703,984401895;21189,8924159154;21363,8258895055;21910,1014924891;22200,824021337;24038,5585196092;27084,4337158498;30173,7868717504;33335,5510988802;36532,4986104726;38820,8270376199;39410,3609748284;38541,9109079557;36694,9078510438;34460,9723468425;32211,0330445499;30138,3581270375;28293,5298531557;26706,5755312845;25390,4783729005;23970,7868759688;23225,7532134476;22954,4713079451;22940,6766840311;22968,465520635;22473,2504755272;22446,9773394722
