PREVS;Tipo;Nome;Semana;ENA_Percentual_MLT;ENA_MWmes
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;1;75,785372903742;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;2;63,5470462828721;73887,4828
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;3;68,5555577307965;79710,98405
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;4;89,3403490997788;103877,89667
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;5;91,721700355419;107112,613978571
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;6;94,9864894711151;111118,21623
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;M;75,0283768729149;87237,0665511735
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;1;62,6131860346783;43444,15176
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;2;65,3830046480318;46267,43065
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;3;74,3128648114829;52586,52975
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;4;94,1472372535643;66622,06477
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;5;98,2474182398753;68251,14585
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;6;101,105842917284;69713,10393
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;M;76,3131032269927;54001,9723817857
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;1;308,829333533585;25115,17815
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;2;142,75679013905;11925,94405
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;3;84,3882737560344;7049,8211
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;4;58,1978352719139;4861,8642
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;5;81,7285690019449;6091,6323
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;6;80,8288722100803;5733,4158
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;M;130,229100287051;10879,3771714286
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;1;47,0017363367198;6659,5591
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;2;36,366374310389;5226,6387
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;3;36,9470213182644;5310,0903
202102-prevs-ECMWF_ENS_EXT-02-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;4;52,2116991272496;7503,9564
