PREVS;Tipo;Nome;Semana;ENA_Percentual_MLT;ENA_MWmes
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;1;75,785372903742;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;2;63,5470462828721;73887,4828
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;3;68,5563531236982;79711,90887
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;4;84,4261063573838;98164,00362
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;5;87,6225663254963;102325,644708571
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;6;91,5660798446631;107116,91227
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;M;73,5059407154425;85466,8981172449
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;1;62,6131860346783;43444,15176
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;2;65,3830046480318;46267,43065
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;3;74,974908410714;53055,01627
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;4;94,6246728159493;66959,91582
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;5;98,996180020305;68771,30048
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;6;100,761474200208;69475,65957
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;M;76,6504772027896;54240,7106764286
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;1;308,829333533585;25115,17815
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;2;142,75679013905;11925,94405
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;3;83,0114028339951;6934,7969
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;4;59,3080683926173;4954,6134
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;5;81,7502313316805;6093,2469
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;6;78,9073428514543;5597,1164
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;M;130,163821351047;10873,92375
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;1;47,0017363367198;6659,5591
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;2;36,366374310389;5226,6387
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;3;35,9535279394112;5167,3037
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;4;50,2464286383299;7221,5043
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;5;55,40098830271;7903,6845
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;6;68,833394807954;9790,851
202102-prevs-ECMWF_ENS_EXT-45-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;M;42,8440222362262;6157,61755
