PREVS;Tipo;Nome;Semana;ENA_Percentual_MLT;ENA_MWmes
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;1;75,785372903742;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;2;63,5470462828721;73887,4828
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;3;68,4442545340662;79581,56949
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;4;106,329930755168;123632,0394
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;5;107,261922470028;125260,487448571
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;6;107,855138915047;126172,37161
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;M;80,3628112905313;93439,5252701021
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;1;62,6131860346783;43444,15176
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;2;65,3830046480318;46267,43065
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;3;74,0837917568734;52424,42919
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;4;123,914309379972;87686,3452
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;5;126,322744327922;87754,69322
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;6;124,191470935379;85630,78721
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;M;85,66628270646;60620,6278757143
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;1;308,829333533585;25115,17815
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;2;142,75679013905;11925,94405
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;3;84,007388090847;7018,0018
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;4;59,5218634296884;4972,4739
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;5;82,3983329250616;6141,5531
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;6;81,4572926145603;5777,9914
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;M;130,507569162892;10902,6405428571
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;1;47,0017363367198;6659,5591
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;2;36,366374310389;5226,6387
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;3;37,2707023358406;5356,6103
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;4;51,7390587416384;7436,0277
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;5;55,8826645909894;7972,402
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;6;75,0593418126853;10676,4287
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;M;43,580625416076;6263,48344285714
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;1;48,1602099416218;9996,72915714286
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;2;45,945830272785;10467,4694
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;3;64,8863164271451;14782,5282
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;4;103,31397350896;23537,1926
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;5;91,4045176377766;23391,8391285714
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;6;90,1624290600165;24087,1643
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;M;68,7061641024023;15652,7734086735
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;REE;SIN;1;75,785395396974;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;REE;SIN;2;63,5470718185991;73887,4828
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;REE;SIN;3;68,4442820376859;79581,56949
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;REE;SIN;4;106,329973482757;123632,0394
202102-prevs-ECMWF_ENS_EXT-31-2021-Diaria-IA+SMAP.rv3;REE;SIN;5;107,261942394676;125260,487448571
