Submercado
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997507524238;67,9537214476964;85,3655835475535;94,2417181617935;88,8550994865986;80,8883402197463;90,5854590832225;108,916818336873; ;63,8844964825763;62,8689882306655;63,5594282565079;64,5000340279183;64,2482031528285;62,7707666318372;62,5367030845684;63,3192504597064;64,5528014825301;65,7910893079769;67,5199249498292;69,3660463910381;70,8193339327754;74,3078334810783;78,0023625882718;81,8364585332553;84,3360240035264;86,1544345392855;87,6204070353084;89,1848647639566;90,4334700172178;91,7231109706049;92,8823493053379;92,9209207017417;95,0298624175378;96,1595033410831;96,0820379520571;94,8706709998887;93,0777843836747;91,1550142445102;89,5714915359789;88,5870088747914;87,6016878921889;86,6622473385019;85,3182059131594;83,3574486848183;81,7485957804651;81,0907941133114;80,4589345676547;79,8363919549687;79,0899942913918;80,6359173794935;82,985088559157;87,2503500935956;91,1573990048295;93,3725691216542;93,7012021511092;93,2401870671184;92,391202089242;91,7903575732493;91,2161300335321;92,7118886103157;95,4804535494733;95,6531666345675;108,377454234763; ;SIN;73832,4912953286;79011,2163878174;99256,353442534;110055,49111089;103945,521230074;94625,7528735898;105969,750916674;108850,02715012; ;74279,8432209;73099,0904891;73901,8795803;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76496,6786654038;78506,8321064114;80653,3562049012;82343,1240938064;86399,275645299;90694,9820837497;95152,9658101289;98059,2629788442;100173,567026686;101878,083977843;103697,111773443;105148,891274943;106648,383845178;107996,254557177;108701,848192491;111168,955282111;112490,445160342;112399,823684635;110982,728098995;108885,352316338;106636,034657859;104783,579432791;103631,900306321;102479,240484799;101380,253048153;99807,9506443604;97514,1944808631;95632,107187148;94862,589876905;94123,4204854241;93395,1503384379;92521,9906139686;94330,4606072814;97078,5957637293;102068,23435444;106638,824426323;109230,200877839;109614,646247181;109075,336140308;108082,166512996;107379,279489584;106707,529851517;108457,315804113;111696,071118358;111898,11637808;108310,993802883
SUDESTE;65,4128250031883;73,2800762977484;92,2008848327528;99,6549200389054;88,8365452703979;79,9018105780111;98,6342895006859;127,945315955409; ;60,3995724984397;61,5563206268981;64,8678947254819;68,1354758285663;68,9077312270669;67,3191479425341;66,5960619383173;67,8068699660717;69,5221059170932;71,2395437610045;73,2668473778;74,9312389503751;76,023430774266;80,1708877792187;84,8662376389575;89,8521212360702;92,4192788053648;93,9981168529315;94,2140046033215;94,6056072347005;95,4655254266378;96,4706919781345;97,5096696015438;101,023105929135;101,598891787888;101,378541711236;100,64448207758;99,0991668569183;96,6425836001147;93,8236649706583;91,0435761553245;88,3172103089316;85,7818254885402;83,9504282477695;82,2964397844574;80,711742483095;79,9216523179389;79,8336003780503;79,880968242489;79,3783909465584;78,6959161830989;80,8898761984883;85,0434086167668;92,2916675208199;98,6337868633898;102,698166453101;104,038715328064;104,119497161439;103,614442243914;103,17658515654;102,387154607208;101,428241098952;101,039318303704;101,026255375291;126,522796222215; ;SUDESTE;46288,5326354714;51855,6904257358;65244,7538596935;69228,9182158366;61253,3473291353;55092,7925063352;68008,9525651692;70043,9327307811; ;42740,9698729;43559,5276021;45902,9198303;48215,1809889;48761,6574515;47637,5172052;47125,8348233;47982,6473353;49196,4116895;50411,734184491;51846,3291530384;53024,1141458375;53796,9894479194;56731,8833149647;60054,4864162202;63582,6819281915;65399,2975065723;66516,5416630103;66669,3118144148;66946,4243100429;67554,9342053025;68266,2272081773;69001,4461751973;69656,0562650254;70053,0641752958;69901,1314347991;69394,9927779684;68329,488377093;66635,6590300161;64691,9972028131;62775,1087725712;60895,2626616369;59147,0991491573;57884,3394262853;56743,904152567;55651,2455635095;55106,4735087168;55045,7611516504;55078,4215871037;54731,8914336216;54261,3208637924;55774,0698618521;58637,9561496996;63635,6754872772;68008,6059936452;70811,0208548745;71735,3375941156;71791,0371677825;71442,7986788893;71140,8935094371;70596,5762638341;69935,3994699702;69667,2347975483;69658,2278276261;69265,1713063706
SUL;142,738281127009;82,6760930319014;61,6866939553024;103,855147292807;169,592536933374;154,047054368648;126,68051487013;153,688118476067; ;198,044138641075;176,042421697129;155,348174015204;136,309966650268;121,294167139843;108,820882981409;102,415029147922;97,9010204189754;93,3289917832693;82,9608816273529;81,529867379282;78,9104116022185;74,5980404710596;69,5033300291528;65,2552631189275;61,6722541476399;58,5773641589063;57,456743289934;61,5489792229136;64,3496267459176;62,9464111788796;61,1694214532798;61,5626138354111;85,7531684096594;111,581335024949;135,106374199765;143,33293992136;143,58476837434;143,293549770064;145,218751526833;153,253645903885;170,016860279602;185,720376170761;194,927805308508;194,515836845626;183,514059642645;169,896300334089;158,447678982352;147,025765339579;139,120315769808;139,512273841436;140,812859578455;139,398762623166;138,753042561015;138,072898647241;132,293628599774;122,070481653609;112,165099196854;104,009690809249;97,9146348584866;96,7124201875107;131,073937879282;180,917656449393;184,604990685561;178,491098835741; ;SUL;11924,3978017143;6906,78502094828;5153,32447601152;7740,83502863077;12029,6684121571;10926,9842732078;8985,79982188538;10133,1531922683; ;16544,665333;14706,635457;12977,831946;11387,374528;10132,95024;9090,928429;8555,781524;8178,679913;7796,731302;6930,57634360358;6811,02899429275;6592,19889165259;6231,94214461489;5806,32854247415;5451,4437888827;5152,11817025116;4893,5701543523;4799,95315882019;5141,81974694239;5375,78666109466;5258,56162173727;5110,11137972577;5142,95878646289;6082,7097696247;7914,7731710817;9583,46936357524;10167,0024576081;10184,865347337;10164,2084050668;10300,7682984396;10870,7056130787;12059,7668424711;13173,6607230132;13826,769176123;13797,5471119075;13017,1605802272;12051,2151915875;11239,1327666879;10428,9447935648;9868,18935766537;9895,99202940084;9988,24617832054;9887,94036426548;9842,13765162724;9793,89315984007;9383,95352692649;8658,79739615032;7956,18118080844;7377,69547357969;6945,35627182568;6860,07985510605;9297,43748560645;12832,990509752;13094,5433409555;11768,493660364
NORDESTE;35,8478072671194;36,9491458495465;50,003410159571;56,5499896984944;56,9302732860898;49,4496557552769;44,1753870885056;51,013491937274; ;39,3325879973622;37,7417708507286;36,4641097031936;35,2686934182581;34,1612042746321;33,8071697147803;34,1591149108805;33,6283974046491;34,630284349955;34,7649517309873;35,983876035818;37,6857561105006;39,7435440732387;42,2072112416765;44,7413642421485;47,1082964981682;49,1752866328468;50,7501900742293;52,0336701797522;52,8355294714133;53,3795340184382;53,9317591301746;54,5853239252643;55,9459704653873;56,8717530622557;57,7430030035421;58,2597000324058;58,5601644703674;58,5599368452872;58,2775381929351;57,8716433017175;57,3068198545819;56,5618869888215;55,5965866202074;54,3375011990783;53,1255540326226;51,8960827919514;50,7307103749054;49,6913026127755;48,8912550577657;46,3042738498973;45,5084115670204;45,0523400205654;44,6592138336428;44,3749781865483;44,2133242336856;44,0263763874968;43,6603780370163;43,2410989205838;42,9116099499958;42,4837358857203;41,9564323500215;41,4051225168035;40,7800011487156;49,239630627332; ;NORDESTE;5152,10934071429;5310,39564133877;7186,57726066813;8067,60476208483;8097,75291032102;7033,71107660758;6283,49995024367;5919,73039847472; ;5652,948101;5424,313088;5240,685401;5068,878089;4909,707819;4858,825355;4909,407532;4833,131887;4977,124825;4996,47945571803;5171,66538131024;5416,26255190457;5712,0114244934;6066,09396394517;6430,30685002891;6770,4864792656;7067,55790404448;7293,9057715893;7478,36976937336;7593,61438435697;7671,79966601821;7751,16642156769;7845,09789303686;7957,74583550994;8089,42900310063;8213,35545453737;8286,85035676995;8329,58837007131;8329,55599271655;8289,38765385291;8231,65322984752;8151,31283362501;8045,35370268266;7908,04953359853;7728,95742592403;7556,57025600824;7381,6904645962;7215,92807954108;7068,08288672951;6954,28425125803;6586,31246057842;6473,10913754157;6408,23759417022;6352,31938860887;6311,8897559087;6288,89612366879;6262,30469211275;6210,24514564117;6150,60695159517;6103,74049344399;6042,87975539999;5967,87618534211;5889,45796338848;5800,54080059358;5713,88719268019
NORTE;45,9457517791625;65,5702588154319;95,125585078165;97,7593243537038;84,4637782294826;80,7487253407713;84,9382104695661;84,283952463081; ;41,0024549527333;41,2980999647941;42,9301992171086;45,3165609346525;47,8374287294025;50,0286050936404;53,2069488174058;55,4299521082347;57,4423434428898;62,1445284937134;64,4266609167874;68,5657351803172;72,873486872741;78,1091046933395;82,3394922191341;86,241373226935;90,855318923777;94,6491981229622;99,1501522237099;104,385397049985;108,258199036251;112,021150727963;114,153837380083;93,5993060122912;93,9974022581697;92,8025812626452;91,898564439981;90,355658043362;88,9225575286016;87,4176245091691;85,7415450006917;84,3170660142874;82,7732651083849;81,4555483513134;80,6187508984281;79,689231620429;78,9537352883045;79,9607980832005;80,6577894406835;81,7538432639824;81,5201942561429;82,705545562991;82,8905564900698;83,2410678744663;84,3128644832651;85,1434553703107;85,9365446659998;86,5342024702472;86,5087218022687;86,8015270601451;86,8715422260183;87,053492959202;87,2398475299442;87,3836473742918;79,8767305462817; ;NORTE;10467,4515174286;14938,3452997945;21671,6978461609;25018,1331043377;22564,752578461;21572,2650174392;22691,4985793756;22753,210828596; ;9341,259914;9408,614342;9780,442403;10324,108022;10898,41708;11397,615188;12121,711705;12628,160686;13086,627637;14157,8886815912;14677,80857777;15620,7806155065;16602,1810767787;17794,9698239149;18758,7450286178;19647,6792324206;20698,8374138751;21563,1664332658;22588,5826471129;23781,2864179488;24663,5957818851;25520,8788357077;26006,7517024796;25005,3363223312;25111,688932633;24792,4889074304;24550,9780922883;24138,7860044936;23755,9288885383;23353,8815027537;22906,1118172932;22525,5579685878;22113,1269099458;21761,0949121463;21537,5419539618;21289,2180811181;21092,7280222474;21361,7678790255;21547,971218026;21840,7852958929;21778,3652601969;22095,0354295672;22144,4616555939;22238,1018269269;22524,4355169292;22746,3303723687;22958,2065648027;23117,8726460759;23111,0654089321;23189,2892148777;23207,9939771768;23256,6026631937;23306,3878476693;23344,8044089047;21563,4416434683

REE
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997762691455;67,9439265096136;84,5593515269618;95,8576336568308;88,7472566822596;80,3574016348203;89,6360090304278;110,883043797372; ;63,8845221539042;62,8690134939218;63,5594537972105;64,5000599465936;64,2482289703082;62,7707918556242;62,5367282142994;63,319275903896;64,5528274224095;66,2943870519947;67,3093470459412;68,8533977917827;70,5780804811547;74,7003997412686;78,7139818688582;82,3389092200524;83,8482335472118;84,6075512573141;85,5580730538349;87,3561322613551;89,501463088802;92,0728113719911;94,6075042646724;95,2419641600701;96,9283520023001;97,860299074019;97,8901107382141;96,3718059102052;94,1679040299265;91,8410749062567;89,6300500858902;88,0019060862854;86,7865166151873;85,9628234820948;84,8282653455672;83,0925396918331;81,5865853308365;80,7314903598991;79,8024447507983;79,0338893985186;78,3248086184734;79,9297221670298;81,7533860789228;84,8643995583219;88,2220571504616;90,6344254173924;92,1685300938341;94,1865999283871;95,6225022102066;95,9476387935724;94,95177286519;95,1531877424008;96,4478768169027;95,4069069876931;107,233997826392; ;SIN;73832,4912953286;78999,7958627294;98318,8910633472;111942,536648649;103819,352921559;94004,6346452594;104859,043579544;110815,059811796; ;74279,8432209;73099,0904891;73901,8795802999;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;77081,8425280636;78261,9573146186;80057,2567621111;82062,580672396;86855,6857630168;91522,3599610853;95737,1372851637;97492,059613937;98374,9338776807;99480,1250514289;101570,765343216;104065,185464819;107054,944813437;110002,084188259;111417,067521067;113389,857453965;114480,078668232;114514,953297623;112738,792200656;110160,597948046;107438,599511031;104852,072617408;102947,418177133;101525,617062887;100562,034736171;99234,7926783359;97204,2858102171;95442,5726808994;94442,2554892702;93355,4284979099;92456,3480942895;91626,8429297865;93504,3216523427;95637,7014812764;99277,0636253687;103204,957867736;106027,022704939;107821,666965238;110182,469002465;111862,232989884;112242,588067417;111077,592549285;111313,214054699;112827,782357702;111610,022867216;107168,251123273
PARANA;47,3642311590583;63,3706137266407;74,24286523412;92,1478059597195;67,2700945749922;55,8830271792035;98,7236453568962;137,771181686948; ;37,370979993274;40,574372423938;44,8047329268034;48,5946432869164;51,6553678272071;53,6257853365221;54,9237186411271;56,6395835368721;59,7491867595938;62,5399664749872;64,9391332555543;66,3325302016903;66,7976709435267;66,5960364550681;66,3901523133346;67,6773395794115;70,7185912986542;74,5356126082189;78,2063359014875;79,9318126247895;82,2400371690487;86,5482312075552;90,5370301923164;97,4078372185843;97,2207857495096;95,4992265945531;91,7234191951052;86,5179569170655;80,8483088091244;75,1663568504311;69,9216746031678;65,4889322461687;62,1463160472361;59,6629540994234;57,6562194802255;55,8530537838875;54,3586201165801;54,079145616125;54,9029889408073;56,2289717107554;57,5832993339534;58,1753725748318;67,0415224583297;82,3093288503558;96,0989541205784;106,042567572453;111,549992252183;114,098033455015;113,92535888137;111,627428618789;107,913512724591;103,147852750444;98,4192097269452;95,4643535233338;127,351136482991; ;PARANA;18109,3437866714;24229,2591237094;28386,1795564069;33846,9055745036;24304,5888078275;20190,4576693149;35668,7116491902;36771,144372138; ;14288,5022681;15513,2943399;17130,7396317;18579,7822521;19750,0263705;20503,4001128;20999,6547727;21655,7023117;22844,6348125;23911,6676358389;24828,9703127249;25361,7247502273;25539,5676793105;25462,4743077643;25383,7561144856;25875,9021104996;27038,7009478885;28498,1092280277;29901,581604478;30561,3041506593;31443,83577391;33091,0401100471;34616,1262424154;35193,3120536684;35125,7306258366;34503,7337692256;33139,5399645204;31258,813900112;29210,3781602905;27157,497056817;25262,6008737094;23661,0574098779;22453,3749653873;21556,1398509739;20831,1095076366;20179,6283245231;19639,6915812502;19538,7178445735;19836,3712576537;20315,4469330108;20804,7635632441;21018,6787770488;24222,0060294991;29738,242608326;34720,4144652893;38313,0277615644;40302,8524091527;41223,4560457538;41161,0689696462;40330,8300574826;38988,9975649666;37267,1714429527;35558,7194921826;34491,1341785486;33990,0330985951
