PREVS;Tipo;Nome;Semana;ENA_Percentual_MLT;ENA_MWmes
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;1;75,785372903742;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;2;63,5470462828721;73887,4828
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;3;68,6611561365963;79833,76553
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;4;93,6622316178536;108903,04007
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;5;96,2702020165474;112424,354828571
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;6;97,4573186132295;114008,67074
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SIN;M;76,4615593258557;88903,4578318878
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;1;62,6131860346783;43444,15176
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;2;65,3830046480318;46267,43065
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;3;74,1025228870259;52437,68403
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;4;102,788706318878;72737,08767
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;5;107,912749523962;74965,5201
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;6;106,897126016204;73706,22944
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUDESTE;M;79,0986310709492;55973,1148375
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;1;308,829333533585;25115,17815
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;2;142,75679013905;11925,94405
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;3;85,3504932705739;7130,2052
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;4;58,1945470382876;4861,5895
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;5;80,7955204309289;6022,0876
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;6;80,1552893228576;5685,6367
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;SUL;M;130,409371039289;10894,4370428571
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;1;47,0017363367198;6659,5591
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;2;36,366374310389;5226,6387
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;3;37,2446547808664;5352,8667
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;4;51,535466025581;7406,767
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;5;55,2220501265603;7878,1566
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;6;70,9628994670166;10093,7514
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORDESTE;M;43,4763761286678;6248,50055357143
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;1;48,1602099416218;9996,72915714286
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;2;45,945830272785;10467,4694
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;3;65,4590504881738;14913,0096
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;4;104,895925002561;23897,5959
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;5;92,0561051935327;23558,5905285714
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;6;91,7940367301771;24523,0532
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;Submercado;NORTE;M;69,2971167283549;15787,4053979592
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SIN;1;75,785395396974;85215,6181671429
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SIN;2;63,5470718185991;73887,4828
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SIN;3;68,6611837273757;79833,76553
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SIN;4;93,662269255058;108903,04007
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SIN;5;96,2702198994062;112424,354828571
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SIN;6;97,4573283442698;114008,67074
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SIN;M;76,4615900511469;88903,4578318878
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PARANA;1;36,6565372330196;13909,99524
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PARANA;2;47,4142381002633;18128,46355
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PARANA;3;63,5836654085935;24310,71777
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PARANA;4;104,392830703567;39913,78333
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PARANA;5;112,398389813316;41285,1684
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PARANA;6;110,281158688072;39844,42466
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PARANA;M;68,0571233905815;26021,1094839286
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;1;89,6032277875096;3386,5648
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;2;54,7579972546369;2088,3025
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;3;45,8774317757338;1749,6249
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;4;35,6118967926549;1358,1288
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;5;50,7049409033805;1696,9055
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;6;57,6676179961517;1822,1819
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;PRNPANEMA;M;53,0972138079301;2024,9653
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;1;328,93804214459;14391,98675
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;2;168,315908399813;7487,79475
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;3;87,9624076749219;3913,1444
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;4;60,6143577520345;2696,5239
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;5;76,9701660530655;3144,856
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;6;77,4979026553744;3053,9398
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;IGUACU;M;142,042828631838;6318,99596785714
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUL;1;285,411922380154;10723,1914
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUL;2;113,642110476377;4438,1493
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUL;3;82,3752321362468;3217,0608
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUL;4;55,4381133829372;2165,0656
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUL;5;85,4366015393186;2877,2316
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUL;6;83,4769556804077;2631,6969
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUL;M;117,157568386287;4575,441075
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;1;37,0264974809884;3829,96432
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;2;75,7320737451994;7853,2292
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;3;89,6035962528272;9291,67186
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;4;107,656312935082;11163,69404
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;5;106,076104955172;10554,3976
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;6;105,409921236579;10311,05928
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;SUDESTE;M;82,1133954612611;8514,95651785714
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;1;94,0851699908755;9246,935
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;2;93,9140781017913;9877,4806
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;3;105,186085765761;11063,0221
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;4;128,913722202261;13558,5933
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;5;123,589039210197;14417,8424
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;6;117,945546918117;14301,2621
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;MADEIRA;M;107,494947383804;11305,8582785714
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;1;284,181857151072;10885,461
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;2;153,655828338556;6174,5953
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;3;85,1028701319086;3419,8233
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;4;91,6256329463471;3681,9378
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;5;91,8994557189307;3545,2271
202102-prevs-ECMWF_ENS_EXT-14-2021-Diaria-IA+SMAP.rv3;REE;ITAIPU;6;94,8389738915695;3597,65
