Submercado
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997507524238;67,9092841561662;84,4331903256112;92,1880313938687;96,1206152735113;92,2925569741843;88,2407013674389;101,45049456513; ;63,8844964825763;62,8689882306655;63,5594282565079;64,5000340279183;64,2482031528285;62,7707666318372;62,5367030845684;63,3192504597064;64,5528014825301;65,7090568966325;67,5635928263946;69,4799229770579;71,2200219215409;73,5204041849368;75,2455064576088;78,2610924408545;81,6419915286509;85,1513130349326;88,4776211244105;90,7763991219791;91,4783503313305;92,3585304923776;92,0831013594382;90,7607482980844;91,4893087200853;92,3351863827951;92,8464823238238;93,4437628805314;93,643796155224;94,5605950036805;96,1400687566727;97,1587366256248;97,4364023702621;97,3131490744283;96,5917634759553;95,2826781989307;94,6373735154308;93,7008384916498;92,6957534898608;91,2454681556466;89,5932348817732;88,8924940833006;88,2566382193898;88,5133613414073;89,1616648925207;88,8688545406177;88,3480767788652;87,6076698897092;86,9286527816069;86,4452905053977;87,0029855680359;87,5561975794828;87,5845737607785;87,4332286973587;99,6675332758959; ;SIN;73832,4912953286;78959,5482174512;98172,2402983536;107657,195427827;112444,952662143;107966,7683202;103226,778770634;101388,281960758; ;74279,8432209;73099,0904891;73901,8795803;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76401,2978611525;78557,6056618694;80785,762898572;82809,0124176522;85483,7150964123;87489,5276708143;90995,8127068986;94926,8549474161;99007,2166259249;102874,784768349;105547,622133603;106363,795519169;107387,199442945;107066,952216471;106174,809814926;107027,102966924;108016,637558132;108614,767810646;109313,485601142;109547,490887517;110619,991337312;112467,709965422;113659,380035124;113984,202253779;113840,0166285;112996,116813245;111464,707223462;110709,809282138;109614,22082678;108438,440427061;106741,850519804;104809,015490202;103989,266618553;103245,422206884;103545,745079562;104304,151191594;103961,612329717;103352,389941771;102486,238415743;101691,902607966;101126,45004493;101778,859465529;102426,024470271;102459,219829596;102282,171561194;99606,4140389414
SUDESTE;65,4128250031883;73,5704730060861;92,0292889293945;104,050680292355;112,782254006485;106,874482295615;97,0419890199579;115,975896622139; ;60,3995724984397;61,5563206268981;64,8678947254819;68,1354758285663;68,9077312270669;67,3191479425341;66,5960619383173;67,8068699660717;69,5221059170932;71,3450359543106;73,347344410005;75,6852380152966;77,5510922771627;79,7358263368072;81,2609432585254;84,4361686012196;88,2356211364118;92,629178467886;96,8793291017071;99,8711618446536;100,892613578881;101,712282662211;100,933524344515;103,435004977761;103,949922654118;105,178868574588;106,164719654305;107,124733231773;107,925866464346;109,911990560082;113,000934046285;114,942424568927;115,079827641295;114,745935684842;113,8691475448;112,167749375096;110,760002323966;109,354168800612;107,616383347208;105,042594394534;102,485619112905;100,694785029786;99,4215238649322;98,7339769675505;98,0962940666377;97,0475434212802;96,3168568850601;95,306984143392;94,3707341198737;93,2549906708835;92,2727468321108;91,6974630164323;91,7779405665115;92,0917462874658;115,114803831986; ;SUDESTE;46288,5326354714;52061,1858696411;65123,3262562789;72282,5931067869;77764,0615829298;73690,6164546251;66911,0515369211;63491,2489037447; ;42740,9698729;43559,5276021;45902,9198303;48215,1809889;48761,6574515;47637,5172052;47125,8348233;47982,6473353;49196,4116895;50486,3843594742;51903,2918282034;53557,6717520413;54878,0191898597;56424,0177584088;57503,2468606594;59750,1536697311;62438,7867117009;65547,8302656805;68555,3939400779;70672,525367363;71395,3423674396;71975,3705058382;71424,2923372672;71319,0755742373;71674,1144963362;72521,4803083016;73201,2307242694;73863,166022658;74415,5523407248;75784,9971869263;77914,8428226898;79253,5125442284;79348,2528123269;79118,0322435645;78513,4813989483;77340,3568394909;76369,7065422288;75400,3756342021;74202,1618176147;72427,5184184349;70664,4681494167;69429,6769745878;68551,7555275743;68077,6876900396;67638,0013864292;66914,8813309812;66411,0684456919;65714,7549452587;65069,2047642727;64299,8927564364;63622,6295554068;63225,9678069413;63281,4575753942;63497,8285605667;63019,8418419225
SUL;142,738281127009;83,463685878102;57,181014994229;52,3302430615578;52,2205100699325;49,480741377444;62,2863496584298;67,6242477758591; ;198,044138641075;176,042421697129;155,348174015204;136,309966650268;121,294167139843;108,820882981409;102,415029147922;97,9010204189754;93,3289917832693;83,667324498096;83,3061431676568;80,3781461209216;75,4486241316548;70,2147956421468;65,870258700455;62,1931312700471;59,0388733476429;56,5597535459259;54,3214057759377;52,1609948563404;50,1219320792609;48,2783497837708;47,0673970682479;55,9805591045094;56,6394613569627;55,390547063231;53,3161349806088;51,2948449420762;49,413236277395;47,8874424849126;46,6749656202123;48,1586729981782;54,9279256308304;60,1899500721659;58,2912503136578;54,115118339344;50,5242349556944;47,6943844086241;45,6858211496769;45,1120370294916;49,7777276964641;53,4557389706382;52,9747702447516;60,8008337164913;72,9777326008799;73,0817904708233;65,7948333830697;58,1048158344554;52,2697984507121;50,678155837456;63,176750445154;73,2711694949876;70,3703573783349;63,1192859062146;60,8188548607777; ;SUL;11924,3978017143;6972,58075794139;4776,91873625874;3900,4304467028;3704,14542888637;3509,80604643115;4418,14331304538;4458,68469872248; ;16544,665333;14706,635457;12977,831946;11387,374528;10132,95024;9090,928429;8555,781524;8178,679913;7796,731302;6989,59278788477;6959,41959377943;6714,8138631244;6303,00015268738;5865,76458811374;5502,8206998454;5195,63239757935;4932,12476711764;4725,01837295084;4538,0261448171;4357,54478398635;4187,20088251448;4033,18747771482;3932,02413327106;3970,85612215929;4017,59388407006;3929,00493375146;3781,86113865675;3638,48543729616;3505,01772269709;3396,78894258218;3310,78460003563;3416,02807419047;3896,18991410044;4269,43988341247;4134,75985018632;3838,53524145758;3583,82393638995;3383,09479846455;3240,62184283285;3199,92174581914;3530,87210868461;3791,76363636941;3757,64719236984;4312,77155243828;5176,51272004113;5183,89383299415;4667,00978205427;4121,53553615722;3707,64159026277;3594,74197089065;4481,30190723767;5197,32701175372;4991,5643731359;4477,22578831524;4009,98320100172
NORDESTE;35,8478072671194;36,8387857177709;50,2030792480517;59,7783112656671;66,6012796106403;69,7767341374176;79,9860497676609;105,718072965132; ;39,3325879973622;37,7417708507286;36,4641097031936;35,2686934182581;34,1612042746321;33,8071697147803;34,1591149108805;33,6283974046491;34,630284349955;34,3812196934058;35,7120716840155;37,6147757310075;39,6816029992867;42,2231481620769;44,8120070664806;47,1718696722458;49,3776591871353;50,9733986649475;52,3048879358933;53,1809572075878;53,6007750020718;54,6467108117756;55,9695315839706;58,1049618523307;59,9007044216817;61,9725976925258;63,439610567813;64,5072059035253;65,2910141086598;65,8935861977028;66,5130039924925;66,7873751599752;67,1254316880093;67,268327980422;67,3302181472203;67,5441936128476;67,9073255256407;68,5889350279988;69,7932664822923;71,3856879422691;70,8431162530923;72,3746141177816;74,3350505833786;76,2702357913405;78,3094240940978;80,3454524431077;82,1886889249445;83,5682314402506;84,8852650965069;85,8832659561464;86,4730525527162;86,8584160763732;86,6507329281692;86,1755236302181;104,731175220332; ;NORDESTE;5152,10934071429;5294,5344908498;7215,27405007418;8528,1675771751;9473,35529355246;9925,03143440958;11377,2028466517;12267,7838045153; ;5652,948101;5424,313088;5240,685401;5068,878089;4909,707819;4858,825355;4909,407532;4833,131887;4977,124825;4941,32881845803;5132,60118613273;5406,06112804985;5703,10914538595;6068,38444592209;6440,45975986754;6779,62332664775;7096,6432402684;7325,98569928467;7517,34965800002;7643,25986065695;7703,59680579399;7853,92052335943;8044,0386303257;8264,84042293836;8520,26655701073;8814,97232242205;9023,63999771385;9175,4945864555;9286,98333941416;9372,69309638661;9460,79898383346;9499,82549454115;9547,91060068467;9568,23614632089;9577,0393936862;9607,47522948156;9659,12705431777;9756,07908024053;9927,38299248399;10153,8887646798;10076,7134549283;10294,553464735;10573,4056321049;10848,6660646526;11138,7198806665;11428,3242253679;11690,505885909;11886,7317912738;12074,0664465871;12216,0219282521;12299,9130788328;12354,7271244205;12325,1863068428;12257,5926127785;12153,2617759652
NORTE;45,9457517791625;64,2222843174208;92,4262115270817;89,6624007615818;80,4909155534134;78,0126504858478;76,8113415023468;78,4214091764331; ;41,0024549527333;41,2980999647941;42,9301992171086;45,3165609346525;47,8374287294025;50,0286050936404;53,2069488174058;55,4299521082347;57,4423434428898;61,381227267699;63,9196179575487;66,3114992596282;69,9005639461127;75,1707509842328;79,1978079929432;84,5853611861981;89,8038962302354;93,9697897774366;97,7254975830407;100,404243209824;101,296884709893;103,259230482352;103,881980701856;84,6707200010113;85,4009769201267;85,1616083429867;84,6257953879906;84,7317406840605;83,6222563843993;82,5950346682596;81,5311179536454;80,4408452412101;79,3247620061788;78,1735843659851;77,7488383193833;77,4026088030477;78,9702940646996;78,8861459005469;78,8621988009153;78,4588637109845;76,8734059468597;76,6350061087139;76,2207914678892;76,0111959165161;76,1770088790866;76,4899222015272;77,0487513452392;77,7203152367683;78,0114355345685;78,6657556284971;80,0103840677756;81,0322239611121;81,829553727961;82,5351906414541;75,6534430907401; ;NORTE;10467,4515174286;14631,2470990189;21056,7212557417;22946,0042971618;21503,3903567742;20841,3143847341;20520,3810740156;21170,5645537752; ;9341,259914;9408,614342;9780,442403;10324,108022;10898,41708;11397,615188;12121,711705;12628,160686;13086,627637;13983,9918953355;14562,2930537539;15107,2161553564;15924,8839297192;17125,5483039676;18043,000350442;19270,4033129405;20459,3002283292;21408,3822880088;22264,0150254542;22874,2921215967;23077,6554634207;23524,7209360322;23666,5971156072;22620,0376955914;22815,1280295068;22751,1799936571;22608,0359500059;22636,3395547319;22339,937484681;22065,512111417;21781,2835588635;21490,0139221643;21191,8489266673;20884,3083552018;20770,8361704245;20678,3399130318;21097,1517492009;21074,6713138731;21068,273774129;20960,5215908703;20536,9617771727;20473,2725428611;20362,6138548352;20306,6197724318;20350,9172044569;20434,5129403734;20583,8058281156;20763,2161430533;20840,989806843;21015,7933893503;21375,0149240518;21648,0025271554;21861,0115742229;22049,5245995335;20423,3272200519

REE
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997762691455;67,9357020981829;83,0391830866009;94,0037348961459;95,469558696552;93,20856977813;87,7973095947266;101,408056384626; ;63,8845221539042;62,8690134939218;63,5594537972105;64,5000599465936;64,2482289703082;62,7707918556242;62,5367282142994;63,319275903896;64,5528274224095;66,2123522199759;67,3579823444065;69,057183537872;71,0732715684434;73,9771098673587;76,0223544049451;78,7920241008904;80,8346787456096;82,8887137894128;85,2950891308809;87,658445278666;89,7829090757933;92,85650491081;94,4764630428866;94,0888414876464;94,6842337674416;94,512018376701;93,7572809366595;93,6472125028414;93,2760059367139;93,8092967017366;94,9724144530212;95,590926192975;96,1764984890021;97,0478234813377;97,4141238081642;97,0160488943851;96,7450142303025;95,3686194144825;93,6016027337976;91,5992878312551;89,6236876758245;88,5056169437549;87,5019131124993;87,6398743169458;88,2865157813396;88,1722121311641;88,0742467946781;87,6982802574313;87,2081336410737;86,7777646318931;87,2709928588591;87,6632870907659;87,4798549159539;87,0254772800829;99,1846602587682; ;SIN;73832,4912953286;78990,2331709998;96551,3600619046;109777,5538294;111683,314821427;109038,338342731;102708,074718442;101345,88164982; ;74279,8432209;73099,0904891;73901,8795802999;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76986,4589475724;78318,5065729241;80294,2026256757;82638,3494985223;86014,701802804;88392,7495439193;91613,1012637438;93988,1376833426;96376,4063261975;99174,3482543577;101922,270884345;104392,428482126;107966,161352812;109849,719874001;110068,108080903;110764,616835468;110563,153814545;109680,238042497;109551,476500977;109117,227297832;109741,087732661;111101,739732782;111825,294364406;112510,315390802;113529,618975729;113958,12870468;113492,448057099;113175,383119023;111565,23285089;109498,120747954;107155,749329405;104844,629668513;103536,675098835;102362,51055357;102523,901941984;103280,363616579;103146,647584767;103032,044630006;102592,22706182;102018,83801917;101515,378715514;102092,372723899;102551,290946658;102336,706176313;101805,160820414;99123,8487200383
PARANA;47,3642311590583;62,8910546841177;82,0591716637198;111,156867899236;123,302318735391;109,204522712722;96,7171732319057;118,251123719518; ;37,370979993274;40,574372423938;44,8047329268034;48,5946432869164;51,6553678272071;53,6257853365221;54,9237186411271;56,6395835368721;59,7491867595938;62,5473225716867;64,5943549133367;65,6805478669441;66,0255202453812;65,0009638937219;64,5208100033594;67,2340223627729;72,5849437491815;80,0439082861389;89,2220445596315;97,274412778563;103,533896558736;106,348576948767;108,243733145149;114,45550770992;113,294818327062;112,167583666033;111,899146985473;112,138452763131;113,189535735848;116,110262899703;121,402659833144;126,083618021067;128,866852190826;129,558437837817;127,90450400543;124,01894534519;118,958405825976;113,644834921047;108,313316648715;103,098195011983;99,1992787762579;97,198262841281;96,0873634142864;96,1918972938455;97,2578026164666;98,3169674642731;97,9035060666904;96,7247921820281;94,5377419472142;91,6118054734032;88,6093173640527;86,4649459678924;86,3701760420137;85,9161632698807;115,276467465137; ;PARANA;18109,3437866714;24045,9034699907;31374,6832608215;40829,1437062282;44548,9511327287;39455,4376243505;34943,776144634;31561,2386365259; ;14288,5022681;15513,2943399;17130,7396317;18579,7822521;19750,0263705;20503,4001128;20999,6547727;21655,7023117;22844,6348125;23914,4801819481;24697,1470068963;25112,4443976526;25244,341891714;24852,6107742235;24669,0276850801;25706,4032357961;27752,2862278901;30604,1630511142;34113,3517580824;37192,1118435949;39585,3765694927;40661,5476290734;41386,1457962954;41352,6109819812;40933,2555706027;40525,9873022979;40429,001514138;40515,4623488087;40895,2171212107;41950,4716616694;43862,6070925434;45553,8305805268;46559,4090991727;46809,2780027578;46211,7140783203;44807,867300306;42979,5016210641;41059,7160646225;39133,4461500473;37249,2301731798;35840,5573222769;35117,5931313569;34716,2267597093;34753,9947006528;35139,1047668427;35521,7795091377;35372,3964984604;34946,5288603994;34156,350743436;33099,2140867524;32014,4194338059;31239,6611201121;31205,4208816468;31041,386717433;30767,3025372053
