Submercado
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997507524238;67,6890259990714;81,6213136114802;89,0795697122412;88,1569444591386;84,9523230185157;80,1478377495652;90,4907700376212; ;63,8844964825763;62,8689882306655;63,5594282565079;64,5000340279183;64,2482031528285;62,7707666318372;62,5367030845684;63,3192504597064;64,5528014825301;65,8152527041809;67,6535048141682;69,2823503628716;70,4753706689365;72,7244548624393;74,5171826921807;76,8089316803316;79,9145388686406;82,7366298884244;84,6337191260349;85,9303281014819;86,8080262936273;88,0619532533238;88,6048877698792;87,6833671437347;88,3982591183113;89,3928299013689;90,4439099690428;90,9626772653345;90,8834045936988;90,2006248805668;89,3249362348408;88,1960883869345;86,9985563272866;86,0159283958766;85,4789754636518;85,4716481740838;85,7312257851531;86,0240874420747;86,0227434171618;85,2002883902853;83,6845284007491;82,531941570516;81,2274816455605;79,9651586373205;79,1011773932047;79,6590394098515;80,056899416382;81,1001085242965;79,9251414765174;78,916387500886;78,7881940690479;78,0603785599364;77,3100294418576;76,7924668879282;87,9562853174289; ;SIN;73832,4912953286;78703,449441098;94902,8122996668;104027,133459054;103128,797275591;99379,9291980657;93759,4895338391;90435,2782778241; ;74279,8432209;73099,0904891;73901,8795803;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;76524,7739526885;78662,1482148083;80556,0410784978;81943,1907967088;84558,2481342829;86642,6903614711;89307,3549501312;92918,3095283865;96199,6139143704;98405,3993381343;99912,9937736838;100933,51186019;102391,479021317;103022,760364827;102574,791470895;103411,094838399;104574,575370664;105804,162261233;106411,032742744;106318,297050363;105519,55962756;104495,151200343;103174,589087217;101773,677998838;100624,168594248;99996,0239774657;99987,4522811;100291,114425852;100633,713305972;100632,141022885;99670,0069759819;97896,8227346454;96548,4900050245;95022,4912991912;93545,7856986081;92535,0729621245;93187,677690833;93653,1069795779;94873,4861711007;93498,9723512385;92318,899869234;92168,9351157457;91317,5133865366;90439,7311249231;89834,2699893417;87902,3477826344
SUDESTE;65,4128250031883;72,5282460914845;88,59918273412;92,7564578873959;83,495196877045;81,0947807990119;73,0645279740904;89,9955018998171; ;60,3995724984397;61,5563206268981;64,8678947254819;68,1354758285663;68,9077312270669;67,3191479425341;66,5960619383173;67,8068699660717;69,5221059170932;71,1295642954793;72,6394655700223;73,9753763265207;75,0266959978819;77,5973710387891;79,4833389153118;82,4312739096396;86,7237763797813;90,5656835728077;92,8848192753643;93,9463928530486;94,1592848603011;93,8513089249831;92,7225713302176;94,0647681440613;92,9165004539971;92,5990527681371;92,2378491752896;90,8751248525217;89,1727136976293;87,1787899139888;85,1880715045064;83,1188755604858;81,0892043240218;79,5419028106611;79,1766703727317;79,8536443376325;81,0832112143976;82,15442359433;82,7514936984073;82,1233383074009;80,6479635108928;79,0496800093733;77,1272289677026;75,161372072038;73,2877370936775;71,5092525649439;69,9339952046031;72,5164367857706;71,9158752612245;70,7892418762973;70,5176371237802;70,5349654492649;71,33758895951;72,3413321638104;92,2012559417541; ;SUDESTE;46288,5326354714;51323,6675840793;62696,0563355049;64436,6503386916;57570,45458102;55915,3528510432;50378,4438691763;49268,2270864889; ;42740,9698729;43559,5276021;45902,9198303;48215,1809889;48761,6574515;47637,5172052;47125,8348233;47982,6473353;49196,4116895;50333,9086498355;51402,3705977734;52347,7104244395;53091,6630807533;54910,7677520533;56245,3483270035;58331,4160849017;61368,9494840068;64087,6250109877;65728,7311495568;66479,9398489701;66630,5901018074;66412,6549471614;65613,918506874;64858,2393318565;64066,5016586698;63847,6195161728;63598,5674052215;62658,9605575858;61485,1375385769;60110,3147593321;58737,7021053913;57310,9787060814;55911,5078370526;54844,6338750778;54592,8038505281;55059,5815857342;55907,3755509053;56645,983111246;57057,6666402889;56624,549613677;55607,2695677669;54505,2432096841;53179,7013280149;51824,2308415951;50532,3479374568;49306,0718567466;48219,9221654002;50000,5316054339;49586,4407203869;48809,6200343787;48622,3468779144;48634,2948654945;49187,7087392323;49879,7958857454;50475,771783068
SUL;142,738281127009;86,408850265494;58,9145588269121;53,686722315274;56,6650467470584;47,7434623329139;75,4338275624056;94,1583182141067; ;198,044138641075;176,042421697129;155,348174015204;136,309966650268;121,294167139843;108,820882981409;102,415029147922;97,9010204189754;93,3289917832693;84,1366035621484;86,4697251309001;86,6808972729226;81,5883911755639;74,7559987786814;69,2662565511805;64,7793053114101;61,0930375423713;58,0198564175692;55,3202033173913;52,9763248107169;50,9467120137471;49,1767234967036;47,7928042852146;55,488012810744;54,3389243677783;53,2330179114425;55,3026552620466;62,3244816011861;65,6227191735176;61,9973871785395;57,0430299124407;53,1101654493926;51,0782490841706;53,6680390516603;54,1354831953379;51,3196081725498;49,0970915973683;50,106078781347;49,6159159187697;46,9555614280507;44,2988507088679;42,8117651843177;43,8940613410207;44,5939886188243;52,0668873745349;81,6311910008639;107,432341839069;105,34280702194;93,0758970171115;93,6056982392201;101,402423736921;97,444241479407;86,0325671044045;76,5132755846548;75,4499573299976; ;SUL;11924,3978017143;7218,6206532618;4921,73949565423;4001,53551849258;4019,4087266605;3386,57603157917;5350,73033898938;6208,16151730342; ;16544,665333;14706,635457;12977,831946;11387,374528;10132,95024;9090,928429;8555,781524;8178,679913;7796,731302;7028,79649830915;7223,70615734309;7241,34753992269;6815,91808937097;6245,13802788668;5786,52335470492;5411,6821342736;5103,73024544187;4846,9957943926;4621,46598389622;4425,6576871184;4256,10323975201;4108,23788075338;3992,62486458888;3935,91844920047;3854,41042299204;3775,96541470839;3922,77052483516;4420,8481173697;4654,80124441829;4397,64640392726;4046,22011958585;3767,25114927666;3623,12169312932;3806,82266918271;3839,97977710342;3640,24196182724;3482,59270482922;3554,16296066039;3519,3943510778;3330,68803792962;3142,24018758967;3036,75709214022;3113,52735647092;3163,17513706818;3693,24854557045;5790,3264942351;7620,47359179043;7472,25709924747;6602,13119354309;6639,7114617646;7192,75479806896;6911,9899664686;6102,528292971;5427,29857725399;4974,65896229336
NORDESTE;35,8478072671194;37,4213215163825;53,6724632167093;70,8315228183804;85,3262978332499;81,477322509371;75,7784762223249;83,0598493116193; ;39,3325879973622;37,7417708507286;36,4641097031936;35,2686934182581;34,1612042746321;33,8071697147803;34,1591149108805;33,6283974046491;34,630284349955;34,3830932416561;36,1840161218005;38,4527618608742;40,8929273093212;43,7777703264214;46,6229950419835;49,3887801871642;51,8078675316873;54,0213526554754;56,0432658674065;57,9257434270985;59,8972378061493;61,9750642732236;64,4807130396317;67,8091386899432;70,7221595698863;74,6352068981793;77,0816365110903;79,2751753303829;81,3142474876499;83,1595060662942;84,824451472293;86,2810919669551;87,3169034361988;87,4831851187214;86,9046992846364;85,8679581739057;84,5505476869372;83,0526097035369;81,6190745296595;80,5107385271917;77,5664988265272;77,1738301178382;76,8995110550948;76,5999229375146;76,4127415994539;76,2070883314096;75,7773971377788;74,8191169219061;73,7335555731161;72,3893833928582;70,6924811809526;68,8795353991176;66,9369896627323;64,8255705387231;77,0370508776535; ;NORDESTE;5152,10934071429;5378,25755114644;7713,89996094936;10105,0545515926;12136,7988720852;11589,3212414393;10778,7182626955;9638,46810305213; ;5652,948101;5424,313088;5240,685401;5068,878089;4909,707819;4858,825355;4909,407532;4833,131887;4977,124825;4941,59808807803;5200,42986329817;5526,49795518698;5877,20278647979;6291,81745298211;6700,73810813538;7098,24156977569;7445,91701923485;7764,04295917933;8054,63585005494;8325,18880596391;8608,53541430137;8907,16425565914;9267,28046354228;9645,16097460953;10059,5085957749;10616,0998180175;10964,0795724496;11276,0881810956;11566,1254765936;11828,5947598592;12065,4163264658;12272,6086360067;12419,9422926969;12443,5941724589;12361,3104405154;12213,8445517697;12026,4562961166;11813,3898384236;11609,4840259927;11451,8344913682;11033,0463101675;10977,1931762365;10938,1740768986;10895,5607112672;10868,9360678649;10839,6839801144;10778,5647738834;10642,2591501954;10487,8490786449;10296,6542440451;10055,2871465092;9797,41403026162;9521,10663733559;9220,77872093104;8939,56783923031
NORTE;45,9457517791625;64,8879644359673;85,9053093869256;99,5792993868599;110,057285563927;106,638061418607;102,007449127704;93,7935847432789; ;41,0024549527333;41,2980999647941;42,9301992171086;45,3165609346525;47,8374287294025;50,0286050936404;53,2069488174058;55,4299521082347;57,4423434428898;62,4192255998232;65,1194519637927;67,7743476797276;70,92558762618;75,1048073755234;78,6143709305605;81,0545859737843;83,3971942261325;85,5973217118982;87,7903332671065;90,7823234066747;94,1010361923231;100,795468944375;105,999157644295;90,3432558276175;95,1914192317843;98,5760580994672;102,258794586186;105,015234157434;107,100544386076;109,237038801612;110,969412862063;111,635465425134;111,61808055683;110,532604115525;109,30788286542;108,828211206039;108,082966719108;107,130282418492;106,476794029177;105,793061614516;105,236570920431;104,918512957315;104,026859184526;103,546724114385;102,714696814529;102,007442752178;101,193493804554;100,161470499181;100,401456724574;99,4670213246306;98,4400149812156;97,2244877105062;95,9314943465015;94,7262275589879;87,0960031545347; ;NORTE;10467,4515174286;14782,9036526105;19571,1165075583;25483,8930502772;29402,135095825;28488,6790740041;27251,5970629779;25320,4215709796; ;9341,259914;9408,614342;9780,442403;10324,108022;10898,41708;11397,615188;12121,711705;12628,160686;13086,627637;14220,4707164658;14835,6415963936;15440,4851589486;16158,4068401047;17110,5249013608;17910,0805716273;18466,0151611801;18999,712779703;19500,9501498108;20000,5663546264;20682,2074316314;21438,2831043294;22963,4219377432;24148,9365298214;24135,4727152285;25430,6741609624;26334,8906217654;27318,7447587268;28055,135886693;28612,2327907742;29183,0037044415;29645,8126489005;29823,7505958523;29819,106175959;29529,1178775282;29201,9299093188;29073,7841817688;28874,689874001;28620,1773956415;28445,5960055252;28262,9348330071;28114,2666691213;28029,2965269637;27791,0885378069;27662,8190086776;27440,5404112324;27251,5953597368;27034,1464485039;26758,4383162239;26822,5513586636;26572,9141290456;26298,5462932532;25973,8145243118;25628,3874553843;25306,3968054114;23512,3491980427

REE
Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021; ;Nome;DC202102-sem2;DC202102-sem3;DC202102-sem4;DC202103-sem1;DC202103-sem2;DC202103-sem3;DC202103-sem4;DC202104-sem1(6 dias); ;DC202102-sem2@06/02/2021;DC202102-sem2@07/02/2021;DC202102-sem2@08/02/2021;DC202102-sem2@09/02/2021;DC202102-sem2@10/02/2021;DC202102-sem2@11/02/2021;DC202102-sem2@12/02/2021;DC202102-sem3@13/02/2021;DC202102-sem3@14/02/2021;DC202102-sem3@15/02/2021;DC202102-sem3@16/02/2021;DC202102-sem3@17/02/2021;DC202102-sem3@18/02/2021;DC202102-sem3@19/02/2021;DC202102-sem4@20/02/2021;DC202102-sem4@21/02/2021;DC202102-sem4@22/02/2021;DC202102-sem4@23/02/2021;DC202102-sem4@24/02/2021;DC202102-sem4@25/02/2021;DC202102-sem4@26/02/2021;DC202103-sem1@27/02/2021;DC202103-sem1@28/02/2021;DC202103-sem1@01/03/2021;DC202103-sem1@02/03/2021;DC202103-sem1@03/03/2021;DC202103-sem1@04/03/2021;DC202103-sem1@05/03/2021;DC202103-sem2@06/03/2021;DC202103-sem2@07/03/2021;DC202103-sem2@08/03/2021;DC202103-sem2@09/03/2021;DC202103-sem2@10/03/2021;DC202103-sem2@11/03/2021;DC202103-sem2@12/03/2021;DC202103-sem3@13/03/2021;DC202103-sem3@14/03/2021;DC202103-sem3@15/03/2021;DC202103-sem3@16/03/2021;DC202103-sem3@17/03/2021;DC202103-sem3@18/03/2021;DC202103-sem3@19/03/2021;DC202103-sem4@20/03/2021;DC202103-sem4@21/03/2021;DC202103-sem4@22/03/2021;DC202103-sem4@23/03/2021;DC202103-sem4@24/03/2021;DC202103-sem4@25/03/2021;DC202103-sem4@26/03/2021;DC202104-sem1@27/03/2021;DC202104-sem1@28/03/2021;DC202104-sem1@29/03/2021;DC202104-sem1@30/03/2021;DC202104-sem1@31/03/2021;DC202104-sem1@01/04/2021
SIN;63,4997762691455;67,6802258912125;81,5616906789668;89,1056749160734;88,6368472426562;84,3948394808508;80,7487146788827;89,375879658901; ;63,8845221539042;62,8690134939218;63,5594537972105;64,5000599465936;64,2482289703082;62,7707918556242;62,5367282142994;63,319275903896;64,5528274224095;66,3185474017546;67,4334075679608;68,7805190433086;70,2605799458485;73,0962361550377;75,1738933003477;77,4280754113941;80,1017881078864;82,1932638490975;83,7278782233565;85,41887557191;86,8882216592006;88,70277232415;89,5165661660765;88,3532845965007;88,477391009404;88,9429126020014;89,6217728895744;90,1250583540527;90,5182597358721;90,4698543025467;90,1284219664815;89,2510476940345;87,9340491531323;86,5705501813662;85,5856243738338;84,9835396852612;84,6088771529051;84,6337224082427;84,710646562135;84,4177217122988;83,8793420770672;83,5302376052135;82,5808499747172;81,3164799372661;80,1446364470124;80,2473901291317;80,2461666816274;81,0153427247194;79,6903054740988;78,5994313228442;78,2588958497357;76,7336752696101;75,1570958484243;75,4905466458586;87,854703860961; ;SIN;73832,4912953286;78693,1857491734;94833,4493583584;104057,599790169;103690,192460666;98727,7573682143;94462,4050433888;89321,0820243351; ;74279,8432209;73099,0904891;73901,8795802999;74995,5416279;74702,7325905;72984,8861772;72712,7355843;73622,6198213;75056,8954535;77109,9342618955;78406,2050261898;79972,5191476111;81693,4162928256;84990,4918839917;87406,2264284032;90027,2101683536;93135,9907182765;95567,7924273542;97352,1200122093;99318,2772863439;101026,716096268;103136,5313436;104082,746122303;103358,471892198;103503,655506461;104048,237416046;104842,389690886;105431,148974387;105891,128409859;105834,502200175;105435,083834786;104408,703610307;102868,036986609;101272,972685469;100120,775267358;99416,4375209485;98978,145419003;99007,2101859463;99097,1984985961;98754,525727611;98124,7121711649;97716,3186982304;96605,6949656822;95126,5948329136;93755,7351868623;93875,939700069;93874,5084724122;94774,314979812;93224,2444187702;91948,1052710826;91549,7360843985;89765,4847214723;87921,1521589123;88311,2334675071;87800,8388811091
PARANA;47,3642311590583;63,4291309341783;71,2706840901195;77,3209860993508;73,5941166944655;72,9711035503321;60,9529434471611;78,6055720805441; ;37,370979993274;40,574372423938;44,8047329268034;48,5946432869164;51,6553678272071;53,6257853365221;54,9237186411271;56,6395835368721;59,7491867595938;62,5549696004813;64,9034613809266;66,3612161364836;67,0220041358166;66,7737135600357;66,9374868733572;67,505915344015;69,83450162786;72,322678797746;73,802627163139;74,5050092253244;73,9863785252675;72,8672262318773;72,2578406581388;76,6133079603539;77,6109877288643;79,3936027536824;81,2343423837628;81,8239002600844;81,3072317093806;79,635738178188;76,9448366746545;73,7859756782753;70,6586016601886;67,4018536940491;65,4247009805394;67,3967611014362;70,4541419543915;73,1102875230622;74,9858688503465;75,6330306730962;75,2966148982973;73,9208619130666;71,5483404900265;68,6036635653943;65,4831325237296;62,4091127406656;59,4705407252007;50,9256855046585;48,2295446761173;50,5927196036647;53,2611349664066;55,6341040607885;58,5959525250141;63,0917806073879;91,0104076034299; ;PARANA;18109,3437866714;24251,6327208903;27249,7893139006;28400,8510910855;26589,4489406471;26364,3551841168;22022,2111544457;20979,8363056503; ;14288,5022681;15513,2943399;17130,7396317;18579,7822521;19750,0263705;20503,4001128;20999,6547727;21655,7023117;22844,6348125;23917,4039636711;24815,3314501204;25372,6925933085;25625,3397229503;25530,4077608816;25593,0252078757;25810,3593932171;26700,6761685377;27652,0112724539;28217,8579689921;28486,4082636436;28288,1138668843;27860,2147300318;27627,2209162737;27680,278420124;28040,7386913446;28684,7949462761;29349,8515378274;29562,8579540208;29376,1863467616;28772,2781282992;27800,0592696973;26658,7673166661;25528,8515637881;24352,1931888023;23637,8507456151;24350,3532423862;25454,9805649652;26414,6421540879;27092,2870009294;27326,1056404516;27204,5591029209;26707,5015200763;25850,312928488;24786,4053737677;23658,9619784685;22548,3230342761;21486,6211744928;18399,3772235247;17425,2654043026;18279,077120458;19243,1717686026;20100,5221032054;21170,6337105832;22794,9699566244;24290,6883455285
